ndvi_id,latitude,longitude,date,ndvi,vegetation_health
NDVI00411,19.805823,74.481794,2026-04-09,-0.018,Bare/Water
NDVI00412,19.879599,74.541698,2024-12-23,0.077,Bare/Water
NDVI00413,19.911455,74.527379,2022-08-29,0.368,Moderate
NDVI00414,19.935471,74.356393,2024-11-02,0.486,Moderate
NDVI00415,19.895463,74.513961,2026-05-29,0.377,Moderate
NDVI00416,19.829702,74.455444,2024-05-17,-0.093,Bare/Water
NDVI00417,19.85855,74.486144,2024-01-21,-0.23,Bare/Water
NDVI00418,19.854103,74.458597,2025-06-06,0.233,Sparse
NDVI00419,19.913984,74.513799,2022-06-06,0.205,Sparse
NDVI00420,19.810306,74.45861,2017-12-11,0.332,Moderate
NDVI00421,19.813538,74.421818,2019-11-22,0.344,Moderate
NDVI00422,19.847594,74.435252,2021-10-18,0.336,Moderate
NDVI00423,19.857913,74.569731,2021-12-27,0.054,Bare/Water
NDVI00424,19.879857,74.396739,2019-03-03,-0.274,Bare/Water
NDVI00425,19.923266,74.485342,2024-03-14,-0.371,Bare/Water
NDVI00426,19.946337,74.376429,2020-03-11,-0.3,Bare/Water
NDVI00427,19.861324,74.434473,2026-07-20,0.282,Sparse
NDVI00428,19.866132,74.527088,2025-07-20,0.453,Moderate
NDVI00429,19.827909,74.365012,2022-09-14,0.414,Moderate
NDVI00430,19.844816,74.571721,2025-05-11,0.314,Moderate
NDVI00431,19.939463,74.515907,2023-09-09,0.615,Healthy
NDVI00432,19.927946,74.450095,2023-04-03,-0.222,Bare/Water
NDVI00433,19.883809,74.578667,2024-04-30,0.246,Sparse
NDVI00434,19.845894,74.497889,2021-09-06,0.82,Very Healthy
NDVI00435,19.929866,74.53087,2025-03-30,-0.055,Bare/Water
NDVI00436,19.937135,74.416353,2022-05-24,0.084,Bare/Water
NDVI00437,19.880205,74.525113,2025-07-06,0.64,Healthy
NDVI00438,19.881018,74.350526,2017-07-09,0.297,Sparse
NDVI00439,19.941176,74.386658,2024-02-10,-0.157,Bare/Water
NDVI00440,19.858997,74.408377,2019-07-20,0.436,Moderate
NDVI00441,19.928489,74.381137,2018-04-16,-0.234,Bare/Water
NDVI00442,19.838419,74.433304,2017-03-20,-0.284,Bare/Water
NDVI00443,19.927389,74.397246,2025-04-12,0.004,Bare/Water
NDVI00444,19.863817,74.565264,2022-09-16,0.793,Very Healthy
NDVI00445,19.861764,74.599011,2018-08-20,0.548,Healthy
NDVI00446,19.888786,74.548575,2024-12-27,0.007,Bare/Water
NDVI00447,19.883252,74.481087,2024-03-31,-0.077,Bare/Water
NDVI00448,19.866415,74.45936,2016-10-08,0.519,Healthy
NDVI00449,19.802348,74.482432,2018-05-11,0.323,Moderate
NDVI00450,19.911839,74.457281,2021-11-24,0.177,Sparse
NDVI00451,19.83926,74.571722,2017-12-15,-0.024,Bare/Water
NDVI00452,19.872865,74.497445,2024-11-22,0.215,Sparse
NDVI00453,19.892731,74.568933,2024-09-12,0.601,Healthy
NDVI00454,19.825295,74.527793,2024-05-01,0.101,Sparse
NDVI00455,19.807822,74.353836,2020-08-23,0.589,Healthy
NDVI00456,19.926123,74.481712,2020-12-15,0.081,Bare/Water
NDVI00457,19.857186,74.432953,2021-01-01,0.08,Bare/Water
NDVI00458,19.875821,74.358323,2018-12-26,-0.053,Bare/Water
NDVI00459,19.894874,74.515032,2020-07-31,0.77,Very Healthy
NDVI00460,19.861701,74.439025,2026-06-25,0.24,Sparse
NDVI00461,19.934895,74.382678,2016-09-12,0.601,Healthy
NDVI00462,19.863374,74.572047,2026-01-27,-0.02,Bare/Water
NDVI00463,19.872907,74.563648,2017-05-14,0.107,Sparse
NDVI00464,19.813024,74.494803,2017-09-12,0.689,Healthy
NDVI00465,19.910025,74.567303,2022-03-20,-0.063,Bare/Water
NDVI00466,19.823209,74.436533,2021-05-21,0.075,Bare/Water
NDVI00467,19.82703,74.562363,2018-01-05,-0.114,Bare/Water
NDVI00468,19.841652,74.496615,2022-08-21,0.76,Very Healthy
NDVI00469,19.916426,74.393167,2023-07-14,0.309,Moderate
NDVI00470,19.882184,74.54345,2020-07-11,0.304,Moderate
NDVI00471,19.928855,74.39284,2018-07-05,0.377,Moderate
NDVI00472,19.874929,74.52192,2020-02-24,-0.37,Bare/Water
NDVI00473,19.910975,74.515864,2020-01-21,0.024,Bare/Water
NDVI00474,19.849582,74.489372,2017-09-30,0.737,Very Healthy
NDVI00475,19.894507,74.532272,2024-04-30,0.233,Sparse
NDVI00476,19.925502,74.533073,2020-04-22,0.035,Bare/Water
NDVI00477,19.89228,74.398297,2020-01-18,0.231,Sparse
NDVI00478,19.886651,74.379836,2022-07-31,0.479,Moderate
NDVI00479,19.878127,74.399221,2022-04-16,-0.112,Bare/Water
NDVI00480,19.878102,74.477149,2026-08-01,0.558,Healthy
NDVI00481,19.865365,74.418324,2021-02-02,0.201,Sparse
NDVI00482,19.926412,74.57629,2025-01-08,0.305,Moderate
NDVI00483,19.835155,74.527838,2016-10-17,0.349,Moderate
NDVI00484,19.936711,74.507084,2020-10-28,0.349,Moderate
NDVI00485,19.843289,74.405751,2016-10-08,0.6,Healthy
NDVI00486,19.881683,74.474709,2025-06-11,0.235,Sparse
NDVI00487,19.914599,74.588107,2023-10-14,0.722,Very Healthy
NDVI00488,19.910322,74.360826,2025-04-25,-0.006,Bare/Water
NDVI00489,19.932032,74.578084,2023-08-22,0.665,Healthy
NDVI00490,19.826883,74.386908,2019-04-11,-0.06,Bare/Water
NDVI00491,19.834759,74.487495,2022-03-22,-0.146,Bare/Water
NDVI00492,19.902927,74.517795,2025-10-28,0.499,Moderate
NDVI00493,19.819528,74.487564,2026-06-11,0.34,Moderate
NDVI00494,19.910636,74.585506,2017-01-06,0.314,Moderate
NDVI00495,19.911936,74.543935,2020-03-15,-0.025,Bare/Water
NDVI00496,19.885853,74.418062,2018-04-17,0.016,Bare/Water
NDVI00497,19.919213,74.448009,2018-01-03,-0.272,Bare/Water
NDVI00498,19.930975,74.40926,2021-02-16,-0.157,Bare/Water
NDVI00499,19.902995,74.596469,2024-07-26,0.784,Very Healthy
NDVI00500,19.908735,74.381096,2025-02-09,-0.296,Bare/Water
NDVI00501,19.83293,74.414375,2021-09-01,0.606,Healthy
NDVI00502,19.860326,74.367608,2020-11-12,0.417,Moderate
NDVI00503,19.889296,74.481268,2022-02-14,-0.04,Bare/Water
NDVI00504,19.927256,74.564058,2017-09-13,0.502,Healthy
NDVI00505,19.843201,74.4967,2016-10-23,0.276,Sparse
NDVI00506,19.892005,74.593009,2017-12-28,0.183,Sparse
NDVI00507,19.811743,74.565979,2024-10-12,0.415,Moderate
NDVI00508,19.899031,74.370334,2019-11-26,0.153,Sparse
NDVI00509,19.870583,74.350838,2023-10-08,0.544,Healthy
NDVI00510,19.874369,74.520678,2021-10-22,0.364,Moderate
NDVI00511,19.904746,74.440987,2023-12-24,0.297,Sparse
NDVI00512,19.943729,74.592138,2017-11-23,0.397,Moderate
NDVI00513,19.860145,74.379625,2024-04-06,-0.158,Bare/Water
NDVI00514,19.824828,74.393924,2022-06-05,0.072,Bare/Water
NDVI00515,19.830621,74.352613,2024-03-08,-0.131,Bare/Water
NDVI00516,19.844602,74.56673,2020-11-13,0.305,Moderate
NDVI00517,19.858146,74.394335,2019-04-05,0.029,Bare/Water
NDVI00518,19.857594,74.477186,2025-03-20,-0.128,Bare/Water
NDVI00519,19.857021,74.369082,2026-08-07,0.713,Very Healthy
NDVI00520,19.818004,74.523451,2019-11-18,0.174,Sparse
NDVI00521,19.832875,74.352875,2024-08-19,0.829,Very Healthy
NDVI00522,19.845678,74.54664,2017-02-05,-0.212,Bare/Water
NDVI00523,19.891633,74.485709,2026-03-09,-0.096,Bare/Water
NDVI00524,19.937729,74.54094,2018-08-18,0.497,Moderate
NDVI00525,19.818631,74.442676,2018-08-02,0.589,Healthy
NDVI00526,19.938053,74.580637,2026-07-07,0.541,Healthy
NDVI00527,19.846395,74.370281,2018-03-15,-0.093,Bare/Water
NDVI00528,19.929149,74.467681,2021-07-23,0.601,Healthy
NDVI00529,19.808857,74.377683,2019-06-14,0.406,Moderate
NDVI00530,19.814951,74.391295,2019-02-23,-0.148,Bare/Water
NDVI00531,19.839211,74.511505,2023-07-27,0.497,Moderate
NDVI00532,19.808356,74.443705,2023-07-28,0.577,Healthy
NDVI00533,19.927879,74.422606,2023-03-02,-0.215,Bare/Water
NDVI00534,19.904316,74.450862,2019-11-10,0.404,Moderate
NDVI00535,19.844889,74.437657,2023-08-07,0.38,Moderate
NDVI00536,19.946626,74.55409,2018-01-07,-0.118,Bare/Water
NDVI00537,19.945559,74.474104,2021-08-01,0.752,Very Healthy
NDVI00538,19.892125,74.406569,2020-12-27,0.365,Moderate
NDVI00539,19.907713,74.365951,2021-08-08,0.678,Healthy
NDVI00540,19.918259,74.420559,2019-06-14,0.379,Moderate
NDVI00541,19.818354,74.556932,2016-12-07,0.1,Sparse
NDVI00542,19.814342,74.385103,2019-03-29,-0.023,Bare/Water
NDVI00543,19.833672,74.484811,2025-10-23,0.318,Moderate
NDVI00544,19.947803,74.46776,2018-12-06,0.414,Moderate
NDVI00545,19.893153,74.579744,2020-08-10,0.585,Healthy
NDVI00546,19.801483,74.408212,2024-10-28,0.105,Sparse
NDVI00547,19.857635,74.561332,2025-03-28,0.076,Bare/Water
NDVI00548,19.804664,74.523262,2026-05-23,0.321,Moderate
NDVI00549,19.88962,74.532415,2022-06-01,0.33,Moderate
NDVI00550,19.949672,74.411763,2021-12-26,0.222,Sparse
NDVI00551,19.805196,74.424518,2018-02-20,-0.099,Bare/Water
NDVI00552,19.948571,74.505752,2018-01-24,-0.051,Bare/Water
NDVI00553,19.823481,74.510887,2025-11-16,0.267,Sparse
NDVI00554,19.806718,74.532129,2025-10-08,0.506,Healthy
NDVI00555,19.896121,74.4402,2021-04-29,0.11,Sparse
NDVI00556,19.858656,74.557535,2020-01-30,-0.109,Bare/Water
NDVI00557,19.86439,74.570103,2026-01-26,0.082,Bare/Water
NDVI00558,19.858855,74.530725,2017-11-24,0.194,Sparse
NDVI00559,19.891005,74.562278,2023-05-04,0.238,Sparse
NDVI00560,19.831942,74.40581,2020-10-10,0.535,Healthy
NDVI00561,19.868049,74.374135,2023-12-30,0.108,Sparse
NDVI00562,19.842027,74.562461,2025-09-24,0.593,Healthy
NDVI00563,19.932927,74.399823,2020-12-20,-0.147,Bare/Water
NDVI00564,19.837039,74.524179,2026-06-24,0.23,Sparse
NDVI00565,19.880638,74.445686,2025-07-10,0.442,Moderate
NDVI00566,19.834851,74.544314,2024-08-24,0.655,Healthy
NDVI00567,19.860335,74.581735,2017-03-17,-0.003,Bare/Water
NDVI00568,19.84067,74.554039,2024-03-08,-0.001,Bare/Water
NDVI00569,19.850641,74.396801,2017-11-06,0.346,Moderate
NDVI00570,19.834286,74.460799,2021-12-16,0.396,Moderate
NDVI00571,19.94307,74.475123,2020-06-09,0.218,Sparse
NDVI00572,19.888172,74.395894,2019-07-29,0.574,Healthy
NDVI00573,19.813443,74.542099,2023-02-25,-0.027,Bare/Water
NDVI00574,19.936913,74.35281,2024-02-09,-0.127,Bare/Water
NDVI00575,19.841841,74.419787,2017-12-01,0.221,Sparse
NDVI00576,19.803973,74.585944,2025-12-27,0.06,Bare/Water
NDVI00577,19.892645,74.358691,2024-12-16,0.113,Sparse
NDVI00578,19.948854,74.350568,2021-10-19,0.667,Healthy
NDVI00579,19.875769,74.358375,2016-11-06,0.54,Healthy
NDVI00580,19.825455,74.565847,2024-10-01,0.547,Healthy
NDVI00581,19.940113,74.583566,2021-06-06,0.27,Sparse
NDVI00582,19.881407,74.591908,2016-12-21,0.214,Sparse
NDVI00583,19.879582,74.488884,2026-04-21,-0.059,Bare/Water
NDVI00584,19.896841,74.546406,2019-11-25,0.165,Sparse
NDVI00585,19.804169,74.547792,2017-03-16,0.025,Bare/Water
NDVI00586,19.843773,74.442584,2022-12-03,0.028,Bare/Water
NDVI00587,19.935599,74.475511,2018-09-21,0.574,Healthy
NDVI00588,19.946809,74.583315,2018-01-12,0.19,Sparse
NDVI00589,19.829883,74.481792,2019-05-15,0.302,Moderate
NDVI00590,19.949734,74.500551,2018-01-23,-0.181,Bare/Water
NDVI00591,19.910943,74.529101,2020-02-04,-0.214,Bare/Water
NDVI00592,19.901016,74.520966,2022-09-01,0.622,Healthy
NDVI00593,19.871242,74.502179,2020-01-13,0.017,Bare/Water
NDVI00594,19.926042,74.400181,2021-02-24,-0.115,Bare/Water
NDVI00595,19.896041,74.489163,2024-09-09,0.84,Very Healthy
NDVI00596,19.930561,74.380269,2023-06-18,0.28,Sparse
NDVI00597,19.920356,74.448429,2023-07-19,0.585,Healthy
NDVI00598,19.835556,74.450255,2025-07-27,0.414,Moderate
NDVI00599,19.919321,74.359457,2018-02-11,0.033,Bare/Water
NDVI00600,19.807491,74.391215,2025-05-29,0.172,Sparse
NDVI00601,19.822111,74.597997,2020-08-29,0.413,Moderate
NDVI00602,19.907925,74.584601,2023-11-26,0.228,Sparse
NDVI00603,19.811011,74.596166,2018-01-03,-0.185,Bare/Water
NDVI00604,19.877496,74.492647,2024-04-22,0.017,Bare/Water
NDVI00605,19.837594,74.427936,2025-07-14,0.549,Healthy
NDVI00606,19.844969,74.551195,2019-10-05,0.569,Healthy
NDVI00607,19.900453,74.477084,2017-02-27,0.082,Bare/Water
NDVI00608,19.942092,74.490143,2024-12-29,0.155,Sparse
NDVI00609,19.896154,74.585988,2021-07-03,0.323,Moderate
NDVI00610,19.827588,74.566838,2019-04-15,0.053,Bare/Water
NDVI00611,19.940981,74.572551,2022-11-10,0.466,Moderate
NDVI00612,19.888681,74.384088,2017-07-06,0.481,Moderate
NDVI00613,19.841543,74.384625,2024-11-13,0.142,Sparse
NDVI00614,19.800544,74.546945,2017-08-24,0.647,Healthy
NDVI00615,19.885587,74.384457,2019-03-17,-0.124,Bare/Water
NDVI00616,19.89784,74.571164,2021-07-24,0.612,Healthy
NDVI00617,19.860903,74.423881,2022-02-14,-0.031,Bare/Water
NDVI00618,19.815838,74.441221,2020-12-24,0.314,Moderate
NDVI00619,19.924556,74.512179,2024-05-31,0.222,Sparse
NDVI00620,19.866833,74.549975,2023-04-18,-0.074,Bare/Water
NDVI00621,19.825107,74.377084,2019-05-21,0.248,Sparse
NDVI00622,19.879403,74.556879,2017-03-31,-0.305,Bare/Water
NDVI00623,19.938282,74.356824,2019-06-22,0.366,Moderate
NDVI00624,19.886196,74.575651,2017-02-11,-0.076,Bare/Water
NDVI00625,19.919564,74.505566,2024-09-13,0.681,Healthy
NDVI00626,19.859992,74.513381,2024-10-21,0.774,Very Healthy
NDVI00627,19.877254,74.4496,2025-08-22,0.621,Healthy
NDVI00628,19.819706,74.494281,2021-03-21,0.017,Bare/Water
NDVI00629,19.90046,74.469456,2024-02-26,-0.003,Bare/Water
NDVI00630,19.820042,74.543068,2026-03-20,-0.201,Bare/Water
NDVI00631,19.932075,74.482246,2020-04-23,0.174,Sparse
NDVI00632,19.848724,74.59435,2023-10-06,0.595,Healthy
NDVI00633,19.822125,74.46613,2024-12-31,-0.024,Bare/Water
NDVI00634,19.831703,74.508632,2022-05-23,0.357,Moderate
NDVI00635,19.832455,74.374907,2024-05-31,0.266,Sparse
NDVI00636,19.916411,74.484492,2021-11-23,0.063,Bare/Water
NDVI00637,19.870293,74.446329,2021-03-29,0.069,Bare/Water
NDVI00638,19.833939,74.591705,2021-11-14,0.49,Moderate
NDVI00639,19.894844,74.495941,2017-04-20,0.096,Bare/Water
NDVI00640,19.924776,74.493681,2022-11-17,0.361,Moderate
NDVI00641,19.899576,74.503247,2021-05-23,-0.026,Bare/Water
NDVI00642,19.910071,74.396,2022-11-27,0.174,Sparse
NDVI00643,19.874166,74.441296,2024-01-06,0.251,Sparse
NDVI00644,19.835505,74.377455,2017-10-20,0.448,Moderate
NDVI00645,19.804703,74.391935,2019-08-31,0.755,Very Healthy
NDVI00646,19.874804,74.578419,2017-08-05,0.535,Healthy
NDVI00647,19.846236,74.360351,2017-12-19,0.194,Sparse
NDVI00648,19.80484,74.528762,2025-12-04,0.059,Bare/Water
NDVI00649,19.885646,74.51143,2022-04-23,0.058,Bare/Water
NDVI00650,19.896442,74.402373,2022-03-16,-0.017,Bare/Water
NDVI00651,19.855649,74.581583,2016-09-27,0.607,Healthy
NDVI00652,19.802395,74.579615,2025-07-04,0.666,Healthy
NDVI00653,19.862489,74.481223,2021-01-29,-0.03,Bare/Water
NDVI00654,19.892681,74.380037,2019-10-06,0.585,Healthy
NDVI00655,19.851852,74.449413,2016-08-29,0.449,Moderate
NDVI00656,19.919705,74.397742,2017-04-14,0.122,Sparse
NDVI00657,19.837118,74.532266,2022-06-05,0.437,Moderate
NDVI00658,19.838036,74.551982,2021-03-11,-0.153,Bare/Water
NDVI00659,19.889369,74.482808,2026-06-28,0.62,Healthy
NDVI00660,19.933387,74.39952,2022-05-27,0.114,Sparse
NDVI00661,19.905355,74.363377,2025-10-22,0.587,Healthy
NDVI00662,19.942378,74.492745,2019-01-08,0.43,Moderate
NDVI00663,19.858444,74.433224,2020-02-19,-0.072,Bare/Water
NDVI00664,19.822821,74.390775,2022-06-30,0.525,Healthy
NDVI00665,19.911589,74.386212,2017-07-14,0.387,Moderate
NDVI00666,19.850453,74.536557,2026-06-29,0.267,Sparse
NDVI00667,19.920144,74.538964,2023-04-14,-0.074,Bare/Water
NDVI00668,19.942156,74.379569,2024-02-14,-0.119,Bare/Water
NDVI00669,19.811616,74.59167,2023-08-10,0.474,Moderate
NDVI00670,19.825188,74.372812,2020-07-06,0.616,Healthy
NDVI00671,19.81841,74.357658,2022-06-08,0.165,Sparse
NDVI00672,19.824149,74.411495,2020-12-16,0.076,Bare/Water
NDVI00673,19.902159,74.519683,2018-06-11,0.314,Moderate
NDVI00674,19.828101,74.546772,2024-11-11,0.591,Healthy
NDVI00675,19.934292,74.367637,2019-05-19,0.294,Sparse
NDVI00676,19.869578,74.567868,2024-07-18,0.365,Moderate
NDVI00677,19.913145,74.368148,2026-06-25,0.446,Moderate
NDVI00678,19.929898,74.387229,2025-07-26,0.611,Healthy
NDVI00679,19.93757,74.478704,2020-02-15,-0.171,Bare/Water
NDVI00680,19.909096,74.39129,2022-10-04,0.437,Moderate
NDVI00681,19.847508,74.417013,2024-08-12,0.552,Healthy
NDVI00682,19.92729,74.594088,2021-06-04,0.314,Moderate
NDVI00683,19.919444,74.563838,2024-10-11,0.518,Healthy
NDVI00684,19.890718,74.579146,2024-01-05,-0.017,Bare/Water
NDVI00685,19.829797,74.447198,2019-11-18,0.47,Moderate
NDVI00686,19.882995,74.478777,2023-08-19,0.59,Healthy
NDVI00687,19.863154,74.439046,2024-01-06,0.181,Sparse
NDVI00688,19.808103,74.539442,2022-02-27,-0.163,Bare/Water
NDVI00689,19.928894,74.379714,2016-12-24,0.154,Sparse
NDVI00690,19.829844,74.536728,2026-02-03,-0.058,Bare/Water
NDVI00691,19.836629,74.556241,2023-06-24,0.529,Healthy
NDVI00692,19.948349,74.590082,2018-04-24,-0.028,Bare/Water
NDVI00693,19.925818,74.405934,2019-03-17,0.067,Bare/Water
NDVI00694,19.856466,74.444337,2020-05-13,0.258,Sparse
NDVI00695,19.900732,74.594821,2018-11-25,0.259,Sparse
NDVI00696,19.830618,74.420069,2017-05-24,0.204,Sparse
NDVI00697,19.936809,74.53188,2025-10-18,0.562,Healthy
NDVI00698,19.812521,74.356464,2018-09-13,0.556,Healthy
NDVI00699,19.940804,74.387463,2021-10-22,0.41,Moderate
NDVI00700,19.922317,74.456613,2020-06-14,0.422,Moderate
NDVI00701,19.895035,74.458777,2023-04-23,-0.056,Bare/Water
NDVI00702,19.856088,74.54832,2023-03-21,-0.188,Bare/Water
NDVI00703,19.940796,74.386951,2024-10-23,0.52,Healthy
NDVI00704,19.925296,74.525835,2026-01-13,-0.179,Bare/Water
NDVI00705,19.913974,74.421182,2024-10-31,0.309,Moderate
NDVI00706,19.877522,74.477982,2022-07-21,0.47,Moderate
NDVI00707,19.876633,74.431664,2023-05-11,0.053,Bare/Water
NDVI00708,19.934197,74.434147,2022-08-09,0.462,Moderate
NDVI00709,19.937113,74.475062,2023-12-09,0.035,Bare/Water
NDVI00710,19.829902,74.577203,2018-03-25,-0.202,Bare/Water
NDVI00711,19.85939,74.436966,2020-11-11,0.402,Moderate
NDVI00712,19.806398,74.450004,2020-01-28,-0.103,Bare/Water
NDVI00713,19.821708,74.540178,2021-05-05,-0.099,Bare/Water
NDVI00714,19.879921,74.580675,2023-03-26,-0.105,Bare/Water
NDVI00715,19.815814,74.584168,2025-08-11,0.498,Moderate
NDVI00716,19.888928,74.397863,2024-02-06,-0.05,Bare/Water
NDVI00717,19.946276,74.474778,2021-11-21,0.173,Sparse
NDVI00718,19.86014,74.475916,2020-11-09,0.35,Moderate
NDVI00719,19.821691,74.568381,2022-02-22,-0.196,Bare/Water
NDVI00720,19.857819,74.442528,2024-04-26,0.251,Sparse
NDVI00721,19.871057,74.53554,2024-04-26,-0.058,Bare/Water
NDVI00722,19.831263,74.371267,2021-02-08,-0.105,Bare/Water
NDVI00723,19.922196,74.599892,2021-01-20,0.07,Bare/Water
NDVI00724,19.843933,74.381762,2017-02-20,-0.183,Bare/Water
NDVI00725,19.880435,74.581304,2025-01-06,0.037,Bare/Water
NDVI00726,19.803526,74.483057,2021-06-22,0.445,Moderate
NDVI00727,19.848966,74.497874,2017-02-11,-0.244,Bare/Water
NDVI00728,19.920565,74.381726,2019-03-09,-0.198,Bare/Water
NDVI00729,19.948387,74.454891,2021-06-27,0.378,Moderate
NDVI00730,19.939844,74.464527,2023-03-20,0.061,Bare/Water
NDVI00731,19.860881,74.432168,2017-09-03,0.865,Very Healthy
NDVI00732,19.83476,74.592478,2017-05-17,0.247,Sparse
NDVI00733,19.924048,74.373627,2020-11-15,0.368,Moderate
NDVI00734,19.939211,74.50625,2018-06-16,0.412,Moderate
NDVI00735,19.939399,74.369035,2019-08-31,0.571,Healthy
NDVI00736,19.942189,74.599456,2020-04-29,0.021,Bare/Water
NDVI00737,19.85869,74.53672,2025-02-08,0.153,Sparse
NDVI00738,19.817179,74.419149,2025-07-21,0.222,Sparse
NDVI00739,19.822336,74.471315,2018-04-24,0.054,Bare/Water
NDVI00740,19.927718,74.467654,2020-05-23,0.449,Moderate
NDVI00741,19.885699,74.426646,2026-04-26,0.013,Bare/Water
NDVI00742,19.93833,74.408236,2024-09-29,0.593,Healthy
NDVI00743,19.899082,74.488867,2025-06-10,0.097,Bare/Water
NDVI00744,19.839348,74.568692,2022-02-08,-0.046,Bare/Water
NDVI00745,19.832645,74.357063,2024-06-17,0.553,Healthy
NDVI00746,19.835861,74.374889,2019-03-23,0.023,Bare/Water
NDVI00747,19.88302,74.459115,2025-09-29,0.483,Moderate
NDVI00748,19.854944,74.369355,2019-06-30,0.523,Healthy
NDVI00749,19.875498,74.523542,2017-09-21,0.678,Healthy
NDVI00750,19.851513,74.459786,2021-05-09,0.263,Sparse
NDVI00751,19.925476,74.433439,2023-02-01,0.029,Bare/Water
NDVI00752,19.821557,74.565305,2025-10-12,0.592,Healthy
NDVI00753,19.92435,74.485061,2022-07-22,0.511,Healthy
NDVI00754,19.822195,74.469521,2020-08-31,0.628,Healthy
NDVI00755,19.871188,74.560133,2023-09-04,0.683,Healthy
NDVI00756,19.94022,74.479863,2025-07-09,0.487,Moderate
NDVI00757,19.905193,74.350427,2020-07-20,0.316,Moderate
NDVI00758,19.867877,74.593872,2019-08-27,0.526,Healthy
NDVI00759,19.842075,74.439652,2021-03-23,-0.148,Bare/Water
NDVI00760,19.886179,74.56097,2022-09-20,0.691,Healthy
NDVI00761,19.803326,74.595513,2017-07-15,0.629,Healthy
NDVI00762,19.823807,74.395211,2023-05-15,0.138,Sparse
NDVI00763,19.896118,74.542163,2020-08-06,0.759,Very Healthy
NDVI00764,19.857179,74.531989,2019-01-23,0.058,Bare/Water
NDVI00765,19.83157,74.455798,2019-03-17,0.104,Sparse
NDVI00766,19.907304,74.58083,2018-02-17,0.056,Bare/Water
NDVI00767,19.809317,74.360132,2023-12-02,0.116,Sparse
NDVI00768,19.91876,74.451102,2020-01-08,0.001,Bare/Water
NDVI00769,19.839767,74.37712,2018-03-16,-0.024,Bare/Water
NDVI00770,19.935444,74.536167,2019-05-12,0.229,Sparse
NDVI00771,19.887712,74.452295,2018-11-17,0.395,Moderate
NDVI00772,19.923826,74.599596,2017-11-30,0.283,Sparse
NDVI00773,19.931858,74.584459,2026-05-03,0.057,Bare/Water
NDVI00774,19.943472,74.470617,2016-08-25,0.458,Moderate
NDVI00775,19.906555,74.479501,2016-10-10,0.445,Moderate
NDVI00776,19.884702,74.483304,2024-07-25,0.269,Sparse
NDVI00777,19.838483,74.450991,2020-08-28,0.713,Very Healthy
NDVI00778,19.837279,74.385941,2017-06-16,0.51,Healthy
NDVI00779,19.858103,74.58456,2021-03-09,-0.088,Bare/Water
NDVI00780,19.929888,74.484955,2018-08-20,0.489,Moderate
NDVI00781,19.902385,74.596951,2023-10-03,0.616,Healthy
NDVI00782,19.86507,74.386406,2022-02-13,0.0,Bare/Water
NDVI00783,19.800524,74.58344,2023-04-21,-0.103,Bare/Water
NDVI00784,19.92735,74.359707,2024-01-11,-0.062,Bare/Water
NDVI00785,19.875205,74.462456,2024-07-18,0.44,Moderate
NDVI00786,19.945681,74.483982,2022-03-24,-0.168,Bare/Water
NDVI00787,19.858706,74.477517,2017-11-05,0.333,Moderate
NDVI00788,19.870084,74.413961,2025-09-12,0.489,Moderate
NDVI00789,19.847328,74.366897,2022-09-23,0.533,Healthy
NDVI00790,19.855178,74.36616,2020-06-19,0.52,Healthy
NDVI00791,19.870136,74.459124,2020-02-06,-0.172,Bare/Water
NDVI00792,19.930108,74.362006,2023-04-23,0.007,Bare/Water
NDVI00793,19.874956,74.423253,2020-01-09,-0.083,Bare/Water
NDVI00794,19.805929,74.567913,2022-02-02,-0.092,Bare/Water
NDVI00795,19.899052,74.447058,2019-05-27,0.154,Sparse
NDVI00796,19.938848,74.5647,2026-04-20,-0.101,Bare/Water
NDVI00797,19.889482,74.496526,2019-06-05,0.115,Sparse
NDVI00798,19.853676,74.544987,2024-03-14,-0.118,Bare/Water
NDVI00799,19.833025,74.449909,2020-04-09,-0.097,Bare/Water
NDVI00800,19.88449,74.487321,2018-06-19,0.564,Healthy
