weather_id,date,temperature_c,rainfall_mm,humidity_pct,wind_speed_kmph,pressure_hpa,uv_index
WX01507,2020-09-15,30.9,20.5,77.3,5.8,1006.1,7.5
WX01508,2020-09-16,28.2,0.0,70.0,3.2,1007.6,4.2
WX01509,2020-09-17,27.0,0.0,61.1,6.0,999.2,6.5
WX01510,2020-09-18,24.4,55.7,80.4,7.1,1000.5,6.5
WX01511,2020-09-19,25.0,0.0,80.1,5.8,1005.4,4.5
WX01512,2020-09-20,24.6,0.0,78.6,9.8,1004.5,4.7
WX01513,2020-09-21,22.4,0.0,86.7,12.2,1011.6,6.1
WX01514,2020-09-22,24.3,33.4,71.3,4.8,1003.9,4.5
WX01515,2020-09-23,24.8,0.0,71.2,13.4,1004.4,5.1
WX01516,2020-09-24,21.1,31.7,64.6,11.6,1006.7,3.4
WX01517,2020-09-25,25.4,0.0,70.0,11.1,1011.8,5.3
WX01518,2020-09-26,27.3,43.1,82.0,12.0,1015.5,5.5
WX01519,2020-09-27,30.0,10.7,71.2,13.7,1005.1,5.2
WX01520,2020-09-28,23.8,0.0,78.9,7.7,1003.9,5.5
WX01521,2020-09-29,23.6,12.8,67.8,10.3,1009.8,5.9
WX01522,2020-09-30,21.6,0.0,85.4,8.7,1008.2,4.6
WX01523,2020-10-01,26.6,10.0,28.0,4.3,1002.7,6.9
WX01524,2020-10-02,27.8,0.0,43.2,13.2,1005.7,4.0
WX01525,2020-10-03,23.9,22.0,27.9,12.9,1009.8,3.3
WX01526,2020-10-04,24.8,0.0,39.1,10.5,1002.1,5.5
WX01527,2020-10-05,25.5,0.0,27.5,7.0,1010.2,6.9
WX01528,2020-10-06,24.8,27.0,36.4,9.8,1011.3,5.5
WX01529,2020-10-07,24.6,33.4,41.0,5.4,1003.1,3.9
WX01530,2020-10-08,25.1,0.0,42.0,8.6,1014.0,4.6
WX01531,2020-10-09,26.3,8.2,44.8,5.5,1008.4,4.6
WX01532,2020-10-10,22.6,0.0,28.9,6.2,1006.6,6.3
WX01533,2020-10-11,26.6,0.0,32.7,11.9,1008.5,4.3
WX01534,2020-10-12,21.4,0.0,49.1,3.1,1000.6,3.6
WX01535,2020-10-13,25.3,0.0,17.5,15.0,1004.2,3.4
WX01536,2020-10-14,23.6,0.0,50.3,7.8,1005.9,3.8
WX01537,2020-10-15,20.3,0.0,22.6,11.7,1008.2,5.0
WX01538,2020-10-16,19.7,0.0,37.1,11.7,1012.7,4.6
WX01539,2020-10-17,22.3,0.0,29.8,6.7,1009.4,5.7
WX01540,2020-10-18,24.2,0.0,27.2,8.5,1011.0,4.8
WX01541,2020-10-19,23.7,0.0,26.7,7.7,1011.7,4.4
WX01542,2020-10-20,23.9,0.0,20.7,11.5,1006.6,4.7
WX01543,2020-10-21,23.0,0.0,34.5,11.2,1001.9,5.1
WX01544,2020-10-22,22.8,0.0,30.2,8.2,1007.0,2.9
WX01545,2020-10-23,22.6,0.0,52.3,14.7,1017.4,3.6
WX01546,2020-10-24,20.7,0.0,23.3,2.2,1002.8,3.7
WX01547,2020-10-25,22.3,0.0,39.2,10.7,1009.8,4.4
WX01548,2020-10-26,22.9,0.0,23.7,5.2,1003.7,3.8
WX01549,2020-10-27,20.1,0.0,22.4,11.9,1004.5,4.9
WX01550,2020-10-28,17.6,0.0,29.5,6.0,1010.7,4.5
WX01551,2020-10-29,22.5,0.0,32.0,6.0,1009.7,4.9
WX01552,2020-10-30,20.8,0.0,51.1,12.9,1006.5,2.2
WX01553,2020-10-31,19.7,0.0,26.7,9.8,1013.2,4.4
WX01554,2020-11-01,19.4,0.0,30.5,11.5,1012.1,3.1
WX01555,2020-11-02,15.5,0.0,27.4,11.1,1010.8,3.2
WX01556,2020-11-03,22.6,0.0,33.8,11.5,1008.1,2.3
WX01557,2020-11-04,24.3,0.0,35.8,9.2,1005.6,2.1
WX01558,2020-11-05,18.2,0.0,44.0,6.5,1003.1,2.8
WX01559,2020-11-06,21.3,0.0,40.0,9.4,1010.8,3.4
WX01560,2020-11-07,20.4,0.0,30.0,13.8,1004.3,2.4
WX01561,2020-11-08,18.1,0.0,42.6,20.3,1006.3,5.0
WX01562,2020-11-09,22.5,0.0,38.3,10.7,1006.0,2.3
WX01563,2020-11-10,19.9,0.0,40.5,7.2,1014.2,4.5
WX01564,2020-11-11,20.8,0.0,43.9,13.7,1005.0,2.4
WX01565,2020-11-12,20.6,0.0,39.5,11.5,1013.4,3.1
WX01566,2020-11-13,18.9,0.0,44.8,8.0,1008.7,1.0
WX01567,2020-11-14,20.4,0.0,23.5,6.1,1004.5,4.6
WX01568,2020-11-15,15.0,0.0,35.2,9.5,1004.9,1.4
WX01569,2020-11-16,21.0,0.0,38.6,4.3,1004.1,3.1
WX01570,2020-11-17,21.4,0.0,29.2,9.0,1003.9,1.2
WX01571,2020-11-18,20.0,0.0,28.1,12.0,1002.8,2.6
WX01572,2020-11-19,21.2,0.0,35.4,5.7,1006.7,3.3
WX01573,2020-11-20,18.0,0.0,33.8,12.9,1003.3,3.5
WX01574,2020-11-21,15.3,0.0,29.5,10.3,1005.5,1.5
WX01575,2020-11-22,19.9,0.0,22.3,17.0,1004.4,1.7
WX01576,2020-11-23,18.1,0.0,39.4,11.7,1005.2,3.8
WX01577,2020-11-24,18.8,0.0,41.3,6.9,1012.2,1.0
WX01578,2020-11-25,15.1,0.0,40.3,4.0,1010.5,1.1
WX01579,2020-11-26,18.8,0.0,36.2,9.8,1006.9,3.0
WX01580,2020-11-27,21.1,0.0,62.8,12.4,999.6,2.7
WX01581,2020-11-28,18.0,0.0,26.1,12.9,1005.5,4.2
WX01582,2020-11-29,19.4,0.0,39.0,12.4,1004.3,1.7
WX01583,2020-11-30,16.5,0.0,48.4,10.8,1009.3,3.0
WX01584,2020-12-01,18.6,0.0,34.3,9.5,1006.0,1.0
WX01585,2020-12-02,16.6,0.0,30.0,9.2,1005.2,1.0
WX01586,2020-12-03,21.8,0.0,22.1,6.7,1010.0,2.5
WX01587,2020-12-04,21.9,0.0,40.4,5.7,1010.3,1.8
WX01588,2020-12-05,17.6,0.0,41.2,6.0,1009.4,2.7
WX01589,2020-12-06,14.9,0.0,44.6,8.1,1010.7,1.3
WX01590,2020-12-07,18.1,0.0,44.2,15.6,1005.3,2.7
WX01591,2020-12-08,21.9,0.0,45.0,11.5,1001.9,3.0
WX01592,2020-12-09,17.8,0.0,44.4,9.0,1003.5,2.5
WX01593,2020-12-10,14.1,0.0,33.2,9.4,1008.0,1.6
WX01594,2020-12-11,14.7,0.0,43.6,9.4,1008.9,2.5
WX01595,2020-12-12,17.2,0.0,31.6,3.2,1009.7,1.6
WX01596,2020-12-13,18.7,0.0,31.0,10.3,1013.6,1.4
WX01597,2020-12-14,21.5,0.0,22.1,10.7,1013.0,3.3
WX01598,2020-12-15,15.5,0.0,37.8,5.8,1012.3,2.6
WX01599,2020-12-16,18.8,0.0,37.7,9.9,1016.3,1.0
WX01600,2020-12-17,14.3,0.0,52.9,1.0,1004.3,1.8
WX01601,2020-12-18,23.5,0.0,29.9,9.1,1011.1,2.4
WX01602,2020-12-19,17.4,0.0,35.1,11.4,1004.1,4.3
WX01603,2020-12-20,17.6,0.0,30.4,10.3,1014.4,2.5
WX01604,2020-12-21,19.7,0.0,34.7,8.9,1006.4,2.6
WX01605,2020-12-22,18.7,0.0,49.6,16.0,1006.9,1.9
WX01606,2020-12-23,20.0,0.0,35.7,4.0,1012.1,1.3
WX01607,2020-12-24,17.3,0.0,42.6,8.5,1013.1,2.0
WX01608,2020-12-25,16.9,0.0,34.4,10.1,1006.4,2.6
WX01609,2020-12-26,17.4,0.0,38.4,3.6,1003.8,2.0
WX01610,2020-12-27,16.6,0.0,30.5,14.2,1004.5,3.4
WX01611,2020-12-28,16.7,0.0,32.6,2.9,1005.2,1.5
WX01612,2020-12-29,16.0,0.0,32.0,6.4,1010.8,1.0
WX01613,2020-12-30,19.2,0.0,27.1,1.0,1007.9,1.9
WX01614,2020-12-31,15.3,0.0,30.0,7.3,1008.6,1.0
WX01615,2021-01-01,20.9,0.0,34.9,13.8,1005.2,1.0
WX01616,2021-01-02,18.5,0.0,30.9,3.9,1003.5,3.5
WX01617,2021-01-03,21.7,0.0,37.4,6.1,1014.3,3.5
WX01618,2021-01-04,17.4,0.0,34.7,4.3,1005.8,1.7
WX01619,2021-01-05,18.5,0.0,34.5,10.4,1007.5,1.0
WX01620,2021-01-06,19.6,0.0,29.0,11.0,1008.4,2.3
WX01621,2021-01-07,18.9,0.0,33.6,9.7,1007.3,2.8
WX01622,2021-01-08,17.0,0.0,22.4,7.3,1000.5,1.9
WX01623,2021-01-09,18.5,0.0,31.9,7.2,1000.6,1.0
WX01624,2021-01-10,16.0,0.0,47.0,12.6,1007.9,1.7
WX01625,2021-01-11,16.6,0.0,36.3,6.9,1005.4,1.4
WX01626,2021-01-12,18.7,0.0,30.2,3.4,1003.8,3.2
WX01627,2021-01-13,25.3,0.0,35.7,13.1,1005.4,1.8
WX01628,2021-01-14,19.2,0.0,42.7,8.8,1007.6,3.9
WX01629,2021-01-15,17.0,0.0,28.3,10.3,1005.0,4.6
WX01630,2021-01-16,20.0,0.0,42.1,10.0,1006.4,3.2
WX01631,2021-01-17,22.1,0.0,30.9,9.0,1010.9,2.7
WX01632,2021-01-18,18.6,0.0,30.6,6.1,1007.5,3.0
WX01633,2021-01-19,16.1,0.0,27.6,5.5,1013.0,2.6
WX01634,2021-01-20,18.3,0.0,46.3,14.8,1006.2,2.6
WX01635,2021-01-21,20.0,0.0,34.1,7.3,1012.9,2.5
WX01636,2021-01-22,17.0,0.0,42.7,12.9,1002.4,2.8
WX01637,2021-01-23,21.9,0.0,42.9,14.0,1015.8,3.4
WX01638,2021-01-24,22.6,0.0,36.4,6.4,1005.6,3.2
WX01639,2021-01-25,22.6,0.0,17.8,12.7,1007.6,2.1
WX01640,2021-01-26,22.7,0.0,43.4,8.6,1009.1,3.2
WX01641,2021-01-27,21.1,0.0,36.0,6.1,1004.5,2.7
WX01642,2021-01-28,20.4,0.0,31.8,11.5,1009.8,3.1
WX01643,2021-01-29,19.6,0.0,36.4,11.8,1007.9,2.6
WX01644,2021-01-30,20.5,0.0,32.1,8.7,1009.2,4.1
WX01645,2021-01-31,20.9,0.0,38.3,13.3,1013.3,2.9
WX01646,2021-02-01,18.4,0.0,42.1,4.8,1006.9,1.8
WX01647,2021-02-02,19.5,0.0,29.7,18.1,1004.9,2.6
WX01648,2021-02-03,18.5,0.0,33.4,10.7,1010.2,3.2
WX01649,2021-02-04,18.7,0.0,39.4,15.5,1015.3,3.5
WX01650,2021-02-05,19.9,35.2,32.0,8.2,1005.0,4.1
WX01651,2021-02-06,20.8,0.0,39.8,13.8,1009.5,3.5
WX01652,2021-02-07,20.1,0.0,46.3,14.3,1002.4,3.8
WX01653,2021-02-08,20.8,0.0,32.8,18.7,1007.2,2.6
WX01654,2021-02-09,22.7,0.0,29.4,13.4,1007.8,2.3
WX01655,2021-02-10,21.3,0.0,35.7,4.7,1008.9,4.3
WX01656,2021-02-11,22.2,0.0,28.8,7.7,1006.7,1.8
WX01657,2021-02-12,24.2,0.0,44.5,19.9,1010.6,3.8
WX01658,2021-02-13,19.1,0.0,29.4,15.3,1012.9,4.7
WX01659,2021-02-14,20.7,0.0,49.9,5.6,1008.0,2.6
WX01660,2021-02-15,21.7,0.0,43.8,12.9,1006.0,3.5
WX01661,2021-02-16,25.0,0.0,30.0,10.3,1012.1,4.1
WX01662,2021-02-17,21.2,0.0,22.0,9.5,1009.6,3.9
WX01663,2021-02-18,18.7,0.0,35.2,6.6,1012.8,3.1
WX01664,2021-02-19,21.7,0.0,26.6,2.5,1005.9,5.6
WX01665,2021-02-20,24.4,0.0,33.2,13.8,1011.5,6.0
WX01666,2021-02-21,25.1,0.0,30.6,4.8,1006.9,3.2
WX01667,2021-02-22,21.5,0.0,33.2,9.8,1001.3,4.9
WX01668,2021-02-23,26.8,0.0,36.1,8.7,1011.1,3.1
WX01669,2021-02-24,18.7,0.0,38.4,12.5,1015.4,4.5
WX01670,2021-02-25,21.0,0.0,23.5,2.2,1010.0,6.2
WX01671,2021-02-26,24.9,0.0,33.4,8.3,1009.7,4.0
WX01672,2021-02-27,24.8,0.0,31.4,12.6,1006.4,6.0
WX01673,2021-02-28,21.1,0.0,23.9,9.9,1010.7,3.4
WX01674,2021-03-01,25.4,0.0,43.7,13.4,1019.8,4.7
WX01675,2021-03-02,23.8,0.0,41.3,4.6,1008.2,2.0
WX01676,2021-03-03,23.8,0.0,35.8,12.9,1016.4,5.5
WX01677,2021-03-04,25.4,57.1,49.0,11.3,1010.1,4.7
WX01678,2021-03-05,24.7,0.0,25.8,11.8,1011.8,4.8
WX01679,2021-03-06,30.6,0.0,26.0,1.0,1009.8,5.5
WX01680,2021-03-07,27.2,0.0,37.2,15.5,1010.5,5.3
WX01681,2021-03-08,27.2,0.0,45.9,10.5,1001.0,6.1
WX01682,2021-03-09,25.9,0.0,19.9,6.0,1008.0,5.8
WX01683,2021-03-10,22.4,0.0,41.7,5.0,1003.5,4.7
WX01684,2021-03-11,22.5,0.0,26.8,9.5,998.4,5.6
WX01685,2021-03-12,24.3,0.0,31.7,12.2,1003.1,4.1
WX01686,2021-03-13,25.8,0.0,32.0,4.4,1012.1,3.4
WX01687,2021-03-14,25.4,0.0,34.7,4.8,1008.5,5.1
WX01688,2021-03-15,26.4,11.5,37.2,10.1,1014.8,3.8
WX01689,2021-03-16,27.0,0.0,26.8,21.6,1007.7,4.8
WX01690,2021-03-17,20.9,0.0,45.8,11.8,1002.5,5.2
WX01691,2021-03-18,26.8,0.0,34.4,16.2,1003.7,7.4
WX01692,2021-03-19,29.2,0.0,46.8,4.1,1012.2,6.7
WX01693,2021-03-20,26.4,0.0,39.9,7.8,1009.7,6.1
WX01694,2021-03-21,29.4,0.0,21.5,17.5,1003.4,5.7
WX01695,2021-03-22,27.3,0.0,22.5,4.2,1014.3,7.1
WX01696,2021-03-23,25.5,0.0,25.0,12.0,1012.2,5.9
WX01697,2021-03-24,28.7,0.0,30.6,10.3,1018.1,6.6
WX01698,2021-03-25,25.2,0.0,52.6,13.8,1004.3,6.3
WX01699,2021-03-26,24.1,0.0,47.6,15.7,1005.5,6.2
WX01700,2021-03-27,28.0,0.0,20.4,6.1,1015.8,5.6
WX01701,2021-03-28,27.4,0.0,45.3,8.4,1005.2,7.5
WX01702,2021-03-29,24.0,0.0,38.9,10.1,1013.7,4.4
WX01703,2021-03-30,29.4,0.0,42.2,8.9,1014.0,6.8
WX01704,2021-03-31,29.0,0.0,27.0,11.4,1001.2,7.1
WX01705,2021-04-01,25.1,0.0,42.9,8.6,1011.9,6.8
WX01706,2021-04-02,22.9,0.0,39.2,10.0,1012.6,6.6
WX01707,2021-04-03,32.8,0.0,39.9,4.5,1012.3,8.6
WX01708,2021-04-04,28.2,0.0,45.7,1.0,1001.2,5.9
WX01709,2021-04-05,29.8,0.0,26.0,5.5,1011.3,6.2
WX01710,2021-04-06,24.1,0.0,44.4,13.9,1009.9,6.0
WX01711,2021-04-07,27.6,0.0,27.2,4.5,1012.3,7.0
WX01712,2021-04-08,31.1,0.0,45.7,12.2,1007.2,8.6
WX01713,2021-04-09,30.8,0.0,31.8,12.3,1003.6,5.8
WX01714,2021-04-10,28.2,0.0,21.9,10.3,1013.7,8.9
WX01715,2021-04-11,31.8,0.0,49.2,10.5,1002.3,7.3
WX01716,2021-04-12,27.2,0.0,36.6,11.1,1015.7,7.1
WX01717,2021-04-13,29.4,0.0,35.3,10.7,1006.7,9.4
WX01718,2021-04-14,30.4,0.0,23.1,10.7,1019.1,6.8
WX01719,2021-04-15,28.8,0.0,29.1,2.7,1011.7,7.8
WX01720,2021-04-16,27.3,0.0,40.9,10.7,1012.5,6.3
WX01721,2021-04-17,31.0,0.0,25.0,2.9,1008.7,8.7
WX01722,2021-04-18,31.6,0.0,33.1,3.5,1006.0,8.1
WX01723,2021-04-19,31.9,0.0,25.8,8.6,1002.6,8.9
WX01724,2021-04-20,28.5,0.0,42.6,9.3,1009.4,6.7
WX01725,2021-04-21,26.9,0.0,41.8,10.8,1013.6,8.3
WX01726,2021-04-22,28.5,0.0,25.7,4.9,1005.2,11.4
WX01727,2021-04-23,29.7,0.0,50.7,12.2,1014.2,7.3
WX01728,2021-04-24,32.1,0.0,37.6,4.8,1007.6,7.0
WX01729,2021-04-25,29.4,0.0,34.8,16.4,1008.0,7.6
WX01730,2021-04-26,29.2,0.0,48.4,5.4,1016.2,8.1
WX01731,2021-04-27,33.6,0.0,35.6,3.9,1006.9,10.4
WX01732,2021-04-28,31.0,0.0,40.7,15.6,1010.8,9.4
WX01733,2021-04-29,30.6,0.0,45.0,6.7,1013.5,7.9
WX01734,2021-04-30,27.5,0.0,41.4,5.0,1013.4,9.6
WX01735,2021-05-01,29.2,0.0,32.1,10.5,1006.7,9.1
WX01736,2021-05-02,30.5,0.0,27.9,16.8,1003.1,9.8
WX01737,2021-05-03,26.9,0.0,27.1,13.5,998.6,7.9
WX01738,2021-05-04,27.6,23.9,39.3,13.0,1006.4,8.8
WX01739,2021-05-05,30.4,0.0,44.4,9.4,1008.3,8.1
WX01740,2021-05-06,30.2,0.0,36.1,14.0,1009.1,9.7
WX01741,2021-05-07,33.9,0.0,26.5,10.8,1011.4,10.3
WX01742,2021-05-08,31.9,0.0,18.5,12.8,1011.0,10.4
WX01743,2021-05-09,30.6,0.0,39.9,15.4,996.7,9.3
WX01744,2021-05-10,30.6,0.0,23.0,11.8,1008.5,9.0
WX01745,2021-05-11,32.1,0.0,35.5,7.1,1011.3,8.4
WX01746,2021-05-12,29.5,0.0,24.9,1.4,1008.7,7.9
WX01747,2021-05-13,32.7,0.0,38.9,9.6,1008.4,9.3
WX01748,2021-05-14,28.5,0.0,38.8,4.2,1005.2,10.7
WX01749,2021-05-15,31.6,0.0,44.1,12.0,1008.9,9.7
WX01750,2021-05-16,35.6,0.0,34.2,11.9,1010.3,9.0
WX01751,2021-05-17,30.5,0.0,18.0,15.7,1011.4,10.3
WX01752,2021-05-18,33.3,0.0,31.8,3.5,1002.6,8.4
WX01753,2021-05-19,31.1,52.2,40.3,14.1,1007.8,9.4
WX01754,2021-05-20,32.0,0.0,26.9,7.1,1005.0,8.9
WX01755,2021-05-21,36.4,0.0,38.5,9.3,1005.5,10.1
WX01756,2021-05-22,34.2,0.0,21.3,11.4,1001.0,10.0
WX01757,2021-05-23,31.8,0.0,42.1,11.3,1007.9,9.1
WX01758,2021-05-24,31.6,0.0,33.9,17.9,1003.9,9.3
WX01759,2021-05-25,32.4,0.0,36.8,12.6,1010.4,8.9
WX01760,2021-05-26,29.0,0.0,22.9,9.2,1010.6,10.6
WX01761,2021-05-27,30.3,3.0,35.4,12.0,1015.0,10.3
WX01762,2021-05-28,35.1,15.0,40.2,8.0,1003.8,8.8
WX01763,2021-05-29,36.9,0.0,40.1,16.7,1012.0,10.6
WX01764,2021-05-30,34.4,0.0,17.3,14.5,1015.9,10.9
WX01765,2021-05-31,33.9,0.0,28.8,9.1,1008.0,9.5
WX01766,2021-06-01,34.6,41.8,90.8,14.6,1008.0,9.7
WX01767,2021-06-02,32.2,0.0,77.0,14.2,1010.9,10.6
WX01768,2021-06-03,33.4,0.0,89.8,7.8,1008.3,8.9
WX01769,2021-06-04,31.9,0.0,68.4,9.5,999.3,10.0
WX01770,2021-06-05,29.2,14.3,70.9,10.7,1012.8,10.2
WX01771,2021-06-06,35.9,1.6,67.1,11.7,1008.2,8.7
WX01772,2021-06-07,34.5,0.0,78.4,13.5,1011.8,10.2
WX01773,2021-06-08,37.2,15.3,72.1,13.4,1006.8,9.9
WX01774,2021-06-09,37.7,0.0,73.3,15.4,1004.4,9.5
WX01775,2021-06-10,39.4,0.0,79.7,13.3,1004.3,9.2
WX01776,2021-06-11,37.8,19.2,83.8,9.8,1010.4,11.0
WX01777,2021-06-12,31.7,0.0,72.7,11.3,1002.5,10.8
WX01778,2021-06-13,33.9,0.0,68.2,7.1,1007.0,11.4
WX01779,2021-06-14,34.5,37.9,81.7,10.8,1010.7,12.0
WX01780,2021-06-15,36.5,10.8,74.4,15.2,1002.5,9.6
WX01781,2021-06-16,33.8,0.0,79.6,8.5,1014.5,11.8
WX01782,2021-06-17,32.6,32.2,82.1,11.6,1010.2,9.9
WX01783,2021-06-18,33.9,26.3,79.8,4.3,1004.5,10.8
WX01784,2021-06-19,36.5,65.3,76.7,13.6,1004.6,9.1
WX01785,2021-06-20,32.3,0.0,71.5,3.4,1010.4,9.7
WX01786,2021-06-21,34.7,15.4,81.2,8.7,1009.3,11.5
WX01787,2021-06-22,32.5,0.0,55.7,5.8,1011.1,10.1
WX01788,2021-06-23,33.4,81.3,64.7,7.9,1006.0,9.5
WX01789,2021-06-24,32.7,16.3,70.8,12.6,1005.1,9.2
WX01790,2021-06-25,30.7,67.9,87.6,10.1,1011.7,8.7
WX01791,2021-06-26,30.6,24.3,76.4,9.1,1006.8,8.7
WX01792,2021-06-27,32.1,0.0,79.8,8.3,1009.0,10.4
WX01793,2021-06-28,35.2,17.9,71.5,9.2,1003.4,10.7
WX01794,2021-06-29,29.6,14.5,75.9,11.1,1009.7,10.9
WX01795,2021-06-30,35.5,0.0,76.1,19.2,1010.9,9.2
WX01796,2021-07-01,35.1,41.3,79.5,1.8,1003.1,8.5
WX01797,2021-07-02,35.7,0.0,92.1,16.6,1010.3,9.5
WX01798,2021-07-03,32.2,0.0,84.5,2.7,1009.7,9.0
WX01799,2021-07-04,31.1,45.4,63.8,5.3,1003.5,10.5
WX01800,2021-07-05,32.6,2.6,63.8,11.5,1006.9,10.4
WX01801,2021-07-06,30.8,4.9,76.2,7.3,1012.2,8.7
WX01802,2021-07-07,30.2,0.0,84.3,10.7,1005.7,10.7
WX01803,2021-07-08,36.5,0.0,68.0,11.8,1005.4,10.9
WX01804,2021-07-09,35.7,0.0,74.2,8.3,1017.0,11.5
WX01805,2021-07-10,34.8,0.0,82.5,12.9,1005.7,11.7
WX01806,2021-07-11,29.9,25.4,76.7,8.4,1000.9,9.0
WX01807,2021-07-12,33.2,29.3,83.2,15.8,1008.7,9.9
WX01808,2021-07-13,30.5,0.0,84.8,16.2,1012.4,10.2
WX01809,2021-07-14,30.9,19.1,80.6,10.7,1009.0,11.2
WX01810,2021-07-15,34.5,0.0,80.0,11.3,1007.1,9.0
WX01811,2021-07-16,32.7,0.0,65.9,7.9,1007.1,9.9
WX01812,2021-07-17,29.4,0.0,81.0,8.9,1015.3,8.7
WX01813,2021-07-18,33.5,9.8,68.9,8.8,1009.3,9.0
WX01814,2021-07-19,32.6,0.0,78.8,12.6,1005.5,9.2
WX01815,2021-07-20,35.5,0.0,91.4,2.0,1010.5,9.3
WX01816,2021-07-21,33.9,0.0,85.4,11.4,1010.8,9.7
WX01817,2021-07-22,32.7,0.0,78.1,5.2,1009.8,10.8
WX01818,2021-07-23,32.2,51.1,70.3,5.9,1009.1,11.8
WX01819,2021-07-24,29.1,0.0,73.6,1.0,1010.8,8.5
WX01820,2021-07-25,31.0,0.0,72.0,12.7,1004.7,8.8
WX01821,2021-07-26,32.4,23.1,75.8,13.8,1007.1,10.6
WX01822,2021-07-27,34.5,0.0,71.7,11.9,1012.1,9.8
WX01823,2021-07-28,32.5,0.0,71.0,14.4,1000.2,9.4
WX01824,2021-07-29,36.2,0.0,82.0,11.4,1004.6,9.5
WX01825,2021-07-30,32.3,0.0,70.8,10.5,1006.9,9.0
WX01826,2021-07-31,32.3,0.0,68.8,9.6,1007.3,9.2
WX01827,2021-08-01,32.8,3.9,74.0,12.6,1004.4,9.2
WX01828,2021-08-02,32.2,12.4,74.4,12.4,1008.6,8.8
WX01829,2021-08-03,33.2,25.2,80.3,5.5,1009.6,10.5
WX01830,2021-08-04,30.0,0.0,73.9,7.3,1006.6,9.9
WX01831,2021-08-05,28.6,2.3,87.3,14.8,1007.5,7.0
WX01832,2021-08-06,32.7,31.5,59.9,5.6,1001.4,10.4
WX01833,2021-08-07,33.9,0.0,86.9,12.4,1009.3,9.6
WX01834,2021-08-08,33.3,0.0,73.6,1.0,1008.4,7.3
WX01835,2021-08-09,33.0,11.4,91.3,17.1,1001.7,8.2
WX01836,2021-08-10,30.7,15.8,87.0,9.7,1003.9,9.2
WX01837,2021-08-11,33.5,5.4,77.2,12.1,1004.9,7.5
WX01838,2021-08-12,31.7,67.8,74.4,8.7,1002.3,6.0
WX01839,2021-08-13,28.9,23.7,81.8,9.0,1003.9,8.2
WX01840,2021-08-14,32.2,7.4,83.5,8.1,1009.2,8.8
WX01841,2021-08-15,26.4,50.9,75.4,12.9,1006.0,7.0
WX01842,2021-08-16,29.3,28.5,79.6,12.0,1005.4,7.8
WX01843,2021-08-17,31.9,21.8,74.0,14.0,1010.7,7.6
WX01844,2021-08-18,34.1,0.0,86.6,16.7,1010.3,8.1
WX01845,2021-08-19,30.9,7.7,79.8,4.4,1009.1,8.2
WX01846,2021-08-20,32.2,0.0,58.0,13.8,1001.0,8.5
WX01847,2021-08-21,32.8,0.0,71.8,7.2,1004.8,8.2
WX01848,2021-08-22,27.8,0.0,81.7,9.7,1005.7,7.9
WX01849,2021-08-23,29.3,9.6,89.6,17.4,1009.5,8.6
WX01850,2021-08-24,29.9,59.7,74.2,13.3,1004.4,7.6
WX01851,2021-08-25,27.3,29.3,62.4,12.9,1015.2,8.2
WX01852,2021-08-26,31.5,22.8,75.9,12.0,1009.2,7.4
WX01853,2021-08-27,31.6,0.0,79.6,6.1,1003.2,8.8
WX01854,2021-08-28,25.5,0.0,69.5,10.5,1010.6,7.1
WX01855,2021-08-29,33.2,0.0,75.4,7.6,1005.1,5.8
WX01856,2021-08-30,31.7,22.6,79.1,7.5,1006.3,6.1
WX01857,2021-08-31,25.7,23.2,70.6,15.7,1016.7,4.3
WX01858,2021-09-01,30.4,6.9,82.4,13.0,1017.9,7.8
WX01859,2021-09-02,27.1,11.0,67.2,12.9,1004.6,6.6
WX01860,2021-09-03,27.2,2.2,74.4,6.8,1008.9,7.4
WX01861,2021-09-04,27.6,0.0,89.1,9.7,1014.2,6.8
WX01862,2021-09-05,27.6,12.2,77.4,6.9,1002.6,6.8
WX01863,2021-09-06,26.9,0.0,71.7,19.1,1017.3,6.3
WX01864,2021-09-07,28.3,60.4,68.2,13.4,1007.3,5.1
WX01865,2021-09-08,24.8,31.2,69.5,10.9,1003.6,5.1
WX01866,2021-09-09,27.1,0.0,70.2,8.9,1007.0,7.1
WX01867,2021-09-10,26.9,0.0,57.7,5.6,1006.2,6.2
WX01868,2021-09-11,28.5,5.7,82.0,7.4,1008.9,6.3
WX01869,2021-09-12,29.7,41.2,81.9,2.3,1009.0,5.8
WX01870,2021-09-13,25.9,0.0,79.8,22.4,1010.0,6.2
WX01871,2021-09-14,26.6,0.0,58.2,14.1,1006.9,7.5
WX01872,2021-09-15,27.3,0.0,82.4,9.5,1006.5,6.5
WX01873,2021-09-16,26.2,0.0,71.8,7.5,1005.5,5.4
WX01874,2021-09-17,25.0,9.9,77.4,18.3,1006.9,7.4
WX01875,2021-09-18,24.4,10.3,77.5,12.2,1006.1,6.6
WX01876,2021-09-19,31.0,0.0,80.3,9.3,999.3,5.6
WX01877,2021-09-20,29.0,30.7,80.5,12.4,1013.6,7.7
WX01878,2021-09-21,26.2,0.0,88.4,15.1,1007.5,5.7
WX01879,2021-09-22,25.8,0.0,64.2,7.9,1008.9,4.8
WX01880,2021-09-23,26.3,4.7,71.2,5.1,1002.0,4.0
WX01881,2021-09-24,24.1,0.0,76.3,3.0,1009.7,4.8
WX01882,2021-09-25,23.3,105.2,87.4,16.0,1003.9,5.4
WX01883,2021-09-26,26.4,12.5,80.7,11.8,1010.4,7.0
