image_id,species_id,observation_id,filename,photographer,upload_date,gps_latitude,gps_longitude,image_category
IMG00224,SP0156,OBS011144,IMG00224_SP0156.jpg,Om Bhosale,2018-08-03,19.872298,74.538933,Water Body
IMG00225,SP0127,OBS005365,IMG00225_SP0127.jpg,Amit Kulkarni,2024-01-23,19.802625,74.572463,Habitat
IMG00226,SP0059,OBS009396,IMG00226_SP0059.jpg,Vikram Joshi,2022-11-01,19.918589,74.412251,Citizen Submission
IMG00227,SP0120,OBS010285,IMG00227_SP0120.jpg,Kirti Kulkarni,2022-09-15,19.913958,74.383245,Field Survey
IMG00228,SP0145,,IMG00228_SP0145.jpg,Sneha More,2020-09-09,19.873728,74.398609,Flora
IMG00229,SP0408,OBS004357,IMG00229_SP0408.jpg,Sneha Patil,2023-12-24,19.857603,74.407259,Wildlife
IMG00230,SP0185,OBS012772,IMG00230_SP0185.jpg,Priyanka More,2016-12-04,19.85879,74.511825,Wildlife
IMG00231,SP0082,,IMG00231_SP0082.jpg,Aarti Joshi,2017-06-13,19.943377,74.561595,Field Survey
IMG00232,SP0102,OBS007847,IMG00232_SP0102.jpg,Kirti Kulkarni,2021-10-28,19.825416,74.492799,Flora
IMG00233,SP0251,OBS002388,IMG00233_SP0251.jpg,Sneha Patil,2026-08-02,19.829483,74.404552,Wildlife
IMG00234,SP0357,OBS018360,IMG00234_SP0357.jpg,Amit Kale,2024-05-06,19.914432,74.388927,Wildlife
IMG00235,SP0021,,IMG00235_SP0021.jpg,Aarti Jadhav,2025-08-17,19.93519,74.431932,Wildlife
IMG00236,SP0369,OBS006326,IMG00236_SP0369.jpg,Pooja Bhosale,2024-12-18,19.854685,74.383884,Flora
IMG00237,SP0194,,IMG00237_SP0194.jpg,Rahul Pawar,2021-07-12,19.841714,74.41344,Flora
IMG00238,SP0170,,IMG00238_SP0170.jpg,Amit Kale,2022-09-22,19.868048,74.597346,Habitat
IMG00239,SP0068,,IMG00239_SP0068.jpg,Om Shinde,2026-06-13,19.846305,74.561805,Wildlife
IMG00240,SP0425,OBS002856,IMG00240_SP0425.jpg,Om Bhosale,2023-11-28,19.879604,74.508646,Water Body
IMG00241,SP0435,,IMG00241_SP0435.jpg,Kirti Kulkarni,2025-05-01,19.84382,74.357943,Habitat
IMG00242,SP0440,OBS009959,IMG00242_SP0440.jpg,Aarti Joshi,2017-09-21,19.945321,74.462674,Field Survey
IMG00243,SP0130,OBS014664,IMG00243_SP0130.jpg,Tejas Jadhav,2024-10-27,19.839873,74.413652,Habitat
IMG00244,SP0133,,IMG00244_SP0133.jpg,Rajesh Kale,2019-03-21,19.800312,74.467726,Field Survey
IMG00245,SP0077,OBS014731,IMG00245_SP0077.jpg,Kirti Kulkarni,2021-01-06,19.820361,74.36349,Field Survey
IMG00246,SP0226,OBS008621,IMG00246_SP0226.jpg,Neha Pawar,2022-05-30,19.898676,74.353136,Habitat
IMG00247,SP0403,,IMG00247_SP0403.jpg,Pooja Bhosale,2017-10-13,19.875821,74.531383,Citizen Submission
IMG00248,SP0425,OBS015349,IMG00248_SP0425.jpg,Sneha Patil,2024-02-21,19.947682,74.426414,Flora
IMG00249,SP0239,OBS014073,IMG00249_SP0239.jpg,Pooja Shinde,2021-02-22,19.832492,74.493207,Flora
IMG00250,SP0034,OBS006674,IMG00250_SP0034.jpg,Rahul Pawar,2022-08-04,19.893627,74.563669,Citizen Submission
IMG00251,SP0011,OBS019363,IMG00251_SP0011.jpg,Kirti Kale,2019-06-15,19.858104,74.447924,Habitat
IMG00252,SP0341,,IMG00252_SP0341.jpg,Priyanka Patil,2019-08-11,19.891963,74.469895,Flora
IMG00253,SP0100,,IMG00253_SP0100.jpg,Pooja Shinde,2024-08-29,19.909568,74.40137,Wildlife
IMG00254,SP0207,OBS005296,IMG00254_SP0207.jpg,Pooja Shinde,2020-07-22,19.892988,74.592883,Habitat
IMG00255,SP0048,,IMG00255_SP0048.jpg,Neha Deshpande,2023-01-14,19.838717,74.397334,Citizen Submission
IMG00256,SP0135,OBS015692,IMG00256_SP0135.jpg,Sneha Patil,2017-06-27,19.868991,74.424577,Field Survey
IMG00257,SP0370,OBS011199,IMG00257_SP0370.jpg,Tejas Joshi,2023-03-24,19.87688,74.47193,Citizen Submission
IMG00258,SP0340,OBS010787,IMG00258_SP0340.jpg,Sandeep More,2026-07-15,19.928066,74.468357,Flora
IMG00259,SP0402,OBS019768,IMG00259_SP0402.jpg,Neha Pawar,2026-01-30,19.807821,74.385249,Field Survey
IMG00260,SP0207,OBS009368,IMG00260_SP0207.jpg,Om Shinde,2024-01-18,19.831783,74.576956,Flora
IMG00261,SP0005,OBS005091,IMG00261_SP0005.jpg,Nikhil Pawar,2023-10-04,19.853168,74.370052,Wildlife
IMG00262,SP0092,OBS005982,IMG00262_SP0092.jpg,Om Bhosale,2023-10-21,19.867916,74.433081,Field Survey
IMG00263,SP0430,,IMG00263_SP0430.jpg,Pooja Shinde,2017-01-12,19.934967,74.369212,Field Survey
IMG00264,SP0385,OBS010447,IMG00264_SP0385.jpg,Amit Kulkarni,2026-04-07,19.920946,74.382259,Flora
IMG00265,SP0446,OBS006517,IMG00265_SP0446.jpg,Sneha Patil,2021-10-16,19.871097,74.463638,Flora
IMG00266,SP0055,OBS013905,IMG00266_SP0055.jpg,Rahul Deshpande,2020-09-16,19.853093,74.383003,Field Survey
IMG00267,SP0410,OBS017802,IMG00267_SP0410.jpg,Vikram Joshi,2019-08-20,19.945531,74.534595,Habitat
IMG00268,SP0191,OBS008573,IMG00268_SP0191.jpg,Vikram Joshi,2019-11-09,19.824571,74.51861,Water Body
IMG00269,SP0033,OBS000444,IMG00269_SP0033.jpg,Om Bhosale,2025-08-21,19.850782,74.565054,Water Body
IMG00270,SP0428,,IMG00270_SP0428.jpg,Neha Pawar,2026-07-16,19.877948,74.504396,Wildlife
IMG00271,SP0393,OBS012173,IMG00271_SP0393.jpg,Rahul Pawar,2021-08-20,19.935722,74.498098,Water Body
IMG00272,SP0287,,IMG00272_SP0287.jpg,Rahul Deshpande,2017-02-25,19.915683,74.524043,Wildlife
IMG00273,SP0361,OBS007305,IMG00273_SP0361.jpg,Swati Shinde,2025-04-08,19.896077,74.371132,Citizen Submission
IMG00274,SP0426,OBS000669,IMG00274_SP0426.jpg,Tejas Jadhav,2016-08-06,19.912701,74.551776,Citizen Submission
IMG00275,SP0205,OBS012831,IMG00275_SP0205.jpg,Rajesh Kale,2022-03-11,19.885772,74.486067,Field Survey
IMG00276,SP0250,OBS013124,IMG00276_SP0250.jpg,Priyanka More,2025-10-29,19.927997,74.434747,Flora
IMG00277,SP0072,OBS009641,IMG00277_SP0072.jpg,Nikhil Pawar,2026-07-15,19.815161,74.355216,Water Body
IMG00278,SP0393,OBS009992,IMG00278_SP0393.jpg,Pooja Bhosale,2022-07-24,19.900397,74.469463,Field Survey
IMG00279,SP0453,OBS000924,IMG00279_SP0453.jpg,Kirti Kale,2017-02-23,19.891461,74.49745,Wildlife
IMG00280,SP0158,OBS008182,IMG00280_SP0158.jpg,Sandeep Patil,2025-04-29,19.842203,74.428353,Habitat
IMG00281,SP0399,OBS010253,IMG00281_SP0399.jpg,Tejas Jadhav,2019-04-08,19.899219,74.560491,Habitat
IMG00282,SP0244,OBS018700,IMG00282_SP0244.jpg,Aarti Jadhav,2024-04-07,19.838951,74.390155,Flora
IMG00283,SP0459,,IMG00283_SP0459.jpg,Rajesh Kale,2025-05-11,19.8717,74.545133,Wildlife
IMG00284,SP0126,OBS005607,IMG00284_SP0126.jpg,Aarti Joshi,2026-06-25,19.926493,74.360296,Citizen Submission
IMG00285,SP0051,OBS002935,IMG00285_SP0051.jpg,Rahul Pawar,2018-11-10,19.922942,74.554779,Water Body
IMG00286,SP0384,OBS018125,IMG00286_SP0384.jpg,Vikram Joshi,2022-08-04,19.930711,74.353327,Field Survey
IMG00287,SP0412,OBS004612,IMG00287_SP0412.jpg,Priyanka More,2019-11-08,19.838164,74.460804,Wildlife
IMG00288,SP0147,,IMG00288_SP0147.jpg,Sandeep More,2024-01-09,19.814982,74.454167,Flora
IMG00289,SP0273,,IMG00289_SP0273.jpg,Vikram Joshi,2020-03-23,19.809624,74.421751,Flora
IMG00290,SP0017,OBS019120,IMG00290_SP0017.jpg,Om Shinde,2023-11-09,19.81306,74.377842,Field Survey
IMG00291,SP0039,OBS015931,IMG00291_SP0039.jpg,Amit Kulkarni,2023-09-03,19.922444,74.471778,Water Body
IMG00292,SP0121,OBS013696,IMG00292_SP0121.jpg,Sandeep More,2020-09-09,19.946797,74.484498,Water Body
IMG00293,SP0013,,IMG00293_SP0013.jpg,Aarti Jadhav,2021-05-27,19.844958,74.564352,Wildlife
IMG00294,SP0087,,IMG00294_SP0087.jpg,Swati Bhosale,2019-06-01,19.838391,74.383045,Flora
IMG00295,SP0207,OBS015128,IMG00295_SP0207.jpg,Swati Shinde,2021-10-22,19.84781,74.547478,Field Survey
IMG00296,SP0121,OBS017437,IMG00296_SP0121.jpg,Vikram Joshi,2020-11-13,19.801826,74.355222,Flora
IMG00297,SP0182,OBS001018,IMG00297_SP0182.jpg,Om Bhosale,2018-09-21,19.82947,74.599467,Flora
IMG00298,SP0070,OBS002379,IMG00298_SP0070.jpg,Amit Kulkarni,2017-06-09,19.846994,74.561743,Water Body
IMG00299,SP0109,,IMG00299_SP0109.jpg,Neha Deshpande,2024-05-26,19.813176,74.386817,Habitat
IMG00300,SP0426,,IMG00300_SP0426.jpg,Rahul Deshpande,2024-10-22,19.806107,74.486544,Habitat
IMG00301,SP0451,OBS004906,IMG00301_SP0451.jpg,Aarti Jadhav,2025-02-22,19.861449,74.394923,Flora
IMG00302,SP0447,OBS010344,IMG00302_SP0447.jpg,Sneha Patil,2018-03-12,19.923244,74.497574,Citizen Submission
IMG00303,SP0161,OBS018204,IMG00303_SP0161.jpg,Amit Kulkarni,2025-06-14,19.935721,74.415973,Field Survey
IMG00304,SP0104,OBS003896,IMG00304_SP0104.jpg,Kirti Kale,2025-05-20,19.837635,74.553182,Citizen Submission
IMG00305,SP0115,OBS000259,IMG00305_SP0115.jpg,Nikhil Pawar,2016-11-12,19.838978,74.386126,Water Body
IMG00306,SP0065,OBS019102,IMG00306_SP0065.jpg,Neha Pawar,2022-01-14,19.919648,74.47526,Wildlife
IMG00307,SP0101,OBS015598,IMG00307_SP0101.jpg,Kirti Kulkarni,2019-06-25,19.893162,74.48312,Field Survey
IMG00308,SP0235,,IMG00308_SP0235.jpg,Aarti Jadhav,2022-01-16,19.830408,74.352766,Citizen Submission
IMG00309,SP0297,OBS019632,IMG00309_SP0297.jpg,Om Bhosale,2026-01-05,19.806801,74.420743,Flora
IMG00310,SP0144,,IMG00310_SP0144.jpg,Aarti Joshi,2025-07-28,19.80074,74.374346,Citizen Submission
IMG00311,SP0422,OBS009636,IMG00311_SP0422.jpg,Neha Deshpande,2018-07-13,19.888782,74.526182,Wildlife
IMG00312,SP0054,,IMG00312_SP0054.jpg,Aarti Joshi,2025-01-10,19.887379,74.555921,Habitat
IMG00313,SP0057,OBS009143,IMG00313_SP0057.jpg,Om Shinde,2020-09-16,19.809417,74.392556,Water Body
IMG00314,SP0405,OBS019742,IMG00314_SP0405.jpg,Aarti Jadhav,2021-02-26,19.841391,74.536981,Wildlife
IMG00315,SP0024,OBS000889,IMG00315_SP0024.jpg,Aarti Jadhav,2021-10-22,19.869259,74.424411,Water Body
IMG00316,SP0460,OBS001535,IMG00316_SP0460.jpg,Amit Kulkarni,2022-03-12,19.805714,74.404349,Citizen Submission
IMG00317,SP0069,OBS015141,IMG00317_SP0069.jpg,Om Shinde,2025-10-10,19.907472,74.401456,Water Body
IMG00318,SP0268,OBS003239,IMG00318_SP0268.jpg,Amit Kale,2025-05-14,19.857236,74.569981,Habitat
IMG00319,SP0083,,IMG00319_SP0083.jpg,Swati Shinde,2020-10-21,19.809065,74.493557,Wildlife
IMG00320,SP0123,OBS011026,IMG00320_SP0123.jpg,Rajesh Kale,2023-05-22,19.837096,74.596561,Water Body
IMG00321,SP0389,OBS001395,IMG00321_SP0389.jpg,Rahul Deshpande,2024-01-28,19.949503,74.597339,Habitat
IMG00322,SP0186,,IMG00322_SP0186.jpg,Kirti Kulkarni,2019-07-24,19.834805,74.362647,Citizen Submission
IMG00323,SP0374,,IMG00323_SP0374.jpg,Pooja Shinde,2024-12-09,19.824689,74.423342,Citizen Submission
IMG00324,SP0113,OBS008382,IMG00324_SP0113.jpg,Sneha More,2016-09-28,19.810196,74.425451,Field Survey
IMG00325,SP0243,OBS003647,IMG00325_SP0243.jpg,Sandeep Patil,2020-01-08,19.881206,74.485928,Habitat
IMG00326,SP0250,OBS003380,IMG00326_SP0250.jpg,Tejas Jadhav,2020-11-28,19.904902,74.394536,Wildlife
IMG00327,SP0315,,IMG00327_SP0315.jpg,Tejas Jadhav,2025-01-04,19.893724,74.592673,Field Survey
IMG00328,SP0247,OBS014290,IMG00328_SP0247.jpg,Pooja Shinde,2021-06-03,19.874303,74.546919,Water Body
IMG00329,SP0055,OBS018779,IMG00329_SP0055.jpg,Neha Deshpande,2025-08-23,19.800303,74.53079,Citizen Submission
IMG00330,SP0023,OBS002537,IMG00330_SP0023.jpg,Nikhil Pawar,2019-03-11,19.921488,74.577915,Citizen Submission
IMG00331,SP0220,OBS012790,IMG00331_SP0220.jpg,Rahul Deshpande,2023-01-25,19.849808,74.429439,Wildlife
IMG00332,SP0402,OBS004918,IMG00332_SP0402.jpg,Vikram Joshi,2023-05-01,19.827701,74.474,Habitat
IMG00333,SP0233,OBS002097,IMG00333_SP0233.jpg,Rajesh Kulkarni,2019-06-29,19.845245,74.569946,Wildlife
IMG00334,SP0062,OBS019986,IMG00334_SP0062.jpg,Sneha Patil,2024-07-03,19.893043,74.390032,Water Body
IMG00335,SP0097,OBS015796,IMG00335_SP0097.jpg,Kirti Kale,2021-05-24,19.850774,74.446775,Habitat
IMG00336,SP0449,OBS017491,IMG00336_SP0449.jpg,Rahul Deshpande,2026-03-28,19.84818,74.350512,Wildlife
IMG00337,SP0439,OBS006221,IMG00337_SP0439.jpg,Sandeep More,2017-11-19,19.861138,74.550591,Citizen Submission
IMG00338,SP0018,OBS003319,IMG00338_SP0018.jpg,Sneha Patil,2025-04-09,19.806992,74.570225,Field Survey
IMG00339,SP0375,OBS010899,IMG00339_SP0375.jpg,Swati Bhosale,2018-02-12,19.813782,74.402387,Flora
IMG00340,SP0329,OBS012890,IMG00340_SP0329.jpg,Priyanka More,2024-11-18,19.883864,74.547999,Field Survey
IMG00341,SP0230,OBS019434,IMG00341_SP0230.jpg,Swati Bhosale,2026-06-06,19.832779,74.593766,Field Survey
IMG00342,SP0417,OBS009602,IMG00342_SP0417.jpg,Priyanka Patil,2019-12-07,19.884479,74.4522,Habitat
IMG00343,SP0065,OBS012807,IMG00343_SP0065.jpg,Kirti Kulkarni,2021-10-15,19.800451,74.437047,Wildlife
IMG00344,SP0123,OBS016707,IMG00344_SP0123.jpg,Sneha More,2022-09-06,19.930822,74.538045,Habitat
IMG00345,SP0110,OBS013593,IMG00345_SP0110.jpg,Priyanka More,2022-02-22,19.883476,74.563115,Citizen Submission
IMG00346,SP0005,,IMG00346_SP0005.jpg,Rahul Deshpande,2020-11-16,19.882929,74.373764,Water Body
IMG00347,SP0221,OBS013551,IMG00347_SP0221.jpg,Swati Shinde,2025-08-09,19.895353,74.563678,Flora
IMG00348,SP0448,,IMG00348_SP0448.jpg,Vikram Joshi,2023-01-30,19.878483,74.487766,Field Survey
IMG00349,SP0420,OBS002372,IMG00349_SP0420.jpg,Sneha Patil,2019-12-20,19.912034,74.356341,Flora
IMG00350,SP0359,,IMG00350_SP0359.jpg,Pooja Shinde,2019-09-08,19.946958,74.36824,Field Survey
IMG00351,SP0432,,IMG00351_SP0432.jpg,Kirti Kulkarni,2021-09-09,19.842179,74.406389,Flora
IMG00352,SP0216,OBS014507,IMG00352_SP0216.jpg,Neha Pawar,2023-02-15,19.869541,74.537829,Field Survey
IMG00353,SP0254,OBS014985,IMG00353_SP0254.jpg,Nikhil Pawar,2025-08-11,19.800483,74.563411,Habitat
IMG00354,SP0358,OBS001279,IMG00354_SP0358.jpg,Aarti Joshi,2019-04-18,19.922447,74.424776,Flora
IMG00355,SP0438,OBS002731,IMG00355_SP0438.jpg,Kirti Kale,2021-07-07,19.83292,74.38999,Habitat
IMG00356,SP0176,,IMG00356_SP0176.jpg,Priyanka Patil,2017-07-23,19.941021,74.567263,Flora
IMG00357,SP0089,OBS005917,IMG00357_SP0089.jpg,Pooja Bhosale,2019-06-04,19.843678,74.563857,Water Body
IMG00358,SP0231,OBS011275,IMG00358_SP0231.jpg,Aarti Jadhav,2021-11-22,19.900946,74.356631,Habitat
IMG00359,SP0438,,IMG00359_SP0438.jpg,Aarti Joshi,2017-07-18,19.903279,74.498658,Habitat
IMG00360,SP0449,,IMG00360_SP0449.jpg,Om Shinde,2018-08-26,19.838975,74.462806,Field Survey
IMG00361,SP0412,OBS018986,IMG00361_SP0412.jpg,Sandeep More,2017-05-10,19.948944,74.514945,Water Body
IMG00362,SP0183,,IMG00362_SP0183.jpg,Vikram Joshi,2017-11-29,19.9059,74.508328,Habitat
IMG00363,SP0242,OBS016715,IMG00363_SP0242.jpg,Sneha More,2026-05-09,19.842214,74.553253,Habitat
IMG00364,SP0314,OBS006835,IMG00364_SP0314.jpg,Vikram Joshi,2023-05-12,19.861832,74.549729,Flora
IMG00365,SP0118,OBS011878,IMG00365_SP0118.jpg,Aarti Jadhav,2025-04-21,19.833715,74.560613,Flora
IMG00366,SP0026,OBS002941,IMG00366_SP0026.jpg,Tejas Jadhav,2016-09-29,19.876768,74.455478,Wildlife
IMG00367,SP0014,OBS008956,IMG00367_SP0014.jpg,Rajesh Kale,2024-06-11,19.930723,74.468438,Field Survey
IMG00368,SP0213,OBS005785,IMG00368_SP0213.jpg,Rajesh Kulkarni,2021-10-31,19.85263,74.487336,Habitat
IMG00369,SP0072,OBS019752,IMG00369_SP0072.jpg,Rajesh Kale,2025-12-17,19.923731,74.565616,Water Body
IMG00370,SP0129,OBS009815,IMG00370_SP0129.jpg,Priyanka More,2019-04-06,19.933359,74.417843,Wildlife
IMG00371,SP0437,OBS018281,IMG00371_SP0437.jpg,Om Shinde,2024-02-08,19.885747,74.357393,Field Survey
IMG00372,SP0081,OBS011171,IMG00372_SP0081.jpg,Sneha Patil,2024-04-23,19.894617,74.58643,Wildlife
IMG00373,SP0124,OBS017736,IMG00373_SP0124.jpg,Neha Deshpande,2022-01-18,19.904722,74.437253,Citizen Submission
IMG00374,SP0351,OBS006986,IMG00374_SP0351.jpg,Rahul Deshpande,2025-03-07,19.827011,74.485516,Water Body
IMG00375,SP0106,OBS010781,IMG00375_SP0106.jpg,Neha Pawar,2023-08-29,19.870079,74.396079,Wildlife
IMG00376,SP0162,OBS006006,IMG00376_SP0162.jpg,Nikhil Deshpande,2022-12-25,19.810852,74.457809,Habitat
IMG00377,SP0060,OBS003951,IMG00377_SP0060.jpg,Priyanka More,2026-05-21,19.87718,74.367729,Habitat
IMG00378,SP0245,OBS014199,IMG00378_SP0245.jpg,Pooja Shinde,2025-09-24,19.827007,74.439032,Flora
IMG00379,SP0239,OBS018480,IMG00379_SP0239.jpg,Om Bhosale,2018-09-14,19.933445,74.542044,Habitat
IMG00380,SP0370,,IMG00380_SP0370.jpg,Sandeep More,2026-06-11,19.84243,74.483669,Field Survey
IMG00381,SP0113,,IMG00381_SP0113.jpg,Sandeep More,2020-12-26,19.897096,74.509334,Wildlife
IMG00382,SP0082,OBS002431,IMG00382_SP0082.jpg,Sneha Patil,2016-08-16,19.915696,74.371457,Wildlife
IMG00383,SP0167,OBS010098,IMG00383_SP0167.jpg,Sneha Patil,2020-03-10,19.803815,74.459101,Flora
IMG00384,SP0441,,IMG00384_SP0441.jpg,Pooja Bhosale,2023-09-19,19.946104,74.582011,Flora
IMG00385,SP0075,OBS012652,IMG00385_SP0075.jpg,Kirti Kale,2017-12-03,19.823052,74.542997,Habitat
IMG00386,SP0125,OBS017010,IMG00386_SP0125.jpg,Kirti Kale,2018-04-22,19.835436,74.553606,Habitat
IMG00387,SP0457,OBS007351,IMG00387_SP0457.jpg,Sneha More,2026-03-08,19.903996,74.539797,Citizen Submission
IMG00388,SP0373,OBS005531,IMG00388_SP0373.jpg,Rahul Deshpande,2024-02-14,19.828426,74.365755,Flora
IMG00389,SP0395,OBS017372,IMG00389_SP0395.jpg,Sneha More,2017-01-24,19.946003,74.381473,Flora
IMG00390,SP0330,,IMG00390_SP0330.jpg,Swati Bhosale,2024-09-24,19.949885,74.509254,Citizen Submission
IMG00391,SP0133,OBS013381,IMG00391_SP0133.jpg,Om Shinde,2024-04-20,19.898355,74.56593,Water Body
IMG00392,SP0034,OBS016313,IMG00392_SP0034.jpg,Aarti Jadhav,2019-07-11,19.906716,74.365553,Field Survey
IMG00393,SP0206,OBS007834,IMG00393_SP0206.jpg,Swati Bhosale,2020-07-10,19.845715,74.452561,Water Body
IMG00394,SP0137,OBS017721,IMG00394_SP0137.jpg,Sneha Patil,2022-07-31,19.801836,74.516022,Habitat
IMG00395,SP0390,,IMG00395_SP0390.jpg,Pooja Bhosale,2021-04-02,19.80309,74.568534,Habitat
IMG00396,SP0369,,IMG00396_SP0369.jpg,Rahul Pawar,2017-01-16,19.928337,74.488284,Flora
IMG00397,SP0418,OBS000825,IMG00397_SP0418.jpg,Neha Pawar,2019-11-02,19.938039,74.57189,Citizen Submission
IMG00398,SP0417,OBS015523,IMG00398_SP0417.jpg,Rahul Deshpande,2025-10-03,19.896533,74.442608,Field Survey
IMG00399,SP0028,,IMG00399_SP0028.jpg,Swati Shinde,2025-03-23,19.892764,74.5017,Flora
IMG00400,SP0380,OBS007247,IMG00400_SP0380.jpg,Swati Shinde,2018-03-20,19.928207,74.47358,Habitat
IMG00401,SP0239,,IMG00401_SP0239.jpg,Rahul Deshpande,2021-01-28,19.884666,74.400348,Citizen Submission
IMG00402,SP0072,OBS013462,IMG00402_SP0072.jpg,Rahul Pawar,2024-01-29,19.893875,74.410702,Wildlife
IMG00403,SP0351,OBS017819,IMG00403_SP0351.jpg,Tejas Joshi,2020-08-03,19.878666,74.437318,Wildlife
IMG00404,SP0176,OBS006796,IMG00404_SP0176.jpg,Om Bhosale,2018-09-27,19.927924,74.394836,Citizen Submission
IMG00405,SP0081,OBS010917,IMG00405_SP0081.jpg,Om Bhosale,2019-06-07,19.877124,74.53138,Water Body
IMG00406,SP0289,,IMG00406_SP0289.jpg,Priyanka Patil,2019-11-17,19.832295,74.371487,Flora
IMG00407,SP0316,OBS013756,IMG00407_SP0316.jpg,Aarti Jadhav,2025-01-25,19.873066,74.580879,Citizen Submission
IMG00408,SP0139,OBS019641,IMG00408_SP0139.jpg,Vikram Joshi,2020-03-23,19.940487,74.569335,Water Body
IMG00409,SP0105,,IMG00409_SP0105.jpg,Om Bhosale,2020-08-17,19.899777,74.571416,Water Body
IMG00410,SP0404,OBS006738,IMG00410_SP0404.jpg,Vikram Joshi,2026-06-21,19.930654,74.526341,Citizen Submission
IMG00411,SP0222,,IMG00411_SP0222.jpg,Aarti Jadhav,2022-12-19,19.88066,74.351942,Field Survey
IMG00412,SP0289,OBS009920,IMG00412_SP0289.jpg,Swati Shinde,2016-12-22,19.846111,74.597862,Water Body
IMG00413,SP0070,OBS015199,IMG00413_SP0070.jpg,Kirti Kale,2023-02-13,19.840921,74.589995,Citizen Submission
IMG00414,SP0130,,IMG00414_SP0130.jpg,Amit Kulkarni,2017-05-26,19.821002,74.40125,Field Survey
IMG00415,SP0272,OBS011130,IMG00415_SP0272.jpg,Sandeep Patil,2017-12-08,19.935018,74.397434,Citizen Submission
IMG00416,SP0446,OBS004049,IMG00416_SP0446.jpg,Swati Bhosale,2017-09-30,19.932982,74.477936,Field Survey
IMG00417,SP0317,,IMG00417_SP0317.jpg,Neha Pawar,2017-05-22,19.872857,74.418348,Wildlife
IMG00418,SP0386,OBS004372,IMG00418_SP0386.jpg,Rajesh Kulkarni,2023-03-09,19.881992,74.586857,Wildlife
IMG00419,SP0061,OBS003633,IMG00419_SP0061.jpg,Kirti Kulkarni,2024-07-24,19.910701,74.426328,Wildlife
IMG00420,SP0392,,IMG00420_SP0392.jpg,Rahul Pawar,2021-09-01,19.927401,74.543075,Flora
IMG00421,SP0336,OBS002642,IMG00421_SP0336.jpg,Om Shinde,2024-07-04,19.895254,74.432549,Citizen Submission
IMG00422,SP0200,,IMG00422_SP0200.jpg,Sneha Patil,2021-09-05,19.870838,74.561125,Citizen Submission
IMG00423,SP0308,OBS004169,IMG00423_SP0308.jpg,Rajesh Kale,2025-03-30,19.80326,74.385442,Flora
IMG00424,SP0378,OBS008276,IMG00424_SP0378.jpg,Sneha Patil,2016-12-06,19.931835,74.465393,Water Body
IMG00425,SP0351,OBS000272,IMG00425_SP0351.jpg,Sandeep More,2017-05-26,19.837339,74.386017,Flora
IMG00426,SP0029,,IMG00426_SP0029.jpg,Amit Kulkarni,2019-03-06,19.820419,74.505403,Field Survey
IMG00427,SP0398,,IMG00427_SP0398.jpg,Amit Kulkarni,2020-10-26,19.894784,74.365852,Citizen Submission
IMG00428,SP0102,OBS005307,IMG00428_SP0102.jpg,Vikram Joshi,2022-04-22,19.865872,74.473257,Field Survey
IMG00429,SP0316,,IMG00429_SP0316.jpg,Aarti Joshi,2025-11-25,19.842967,74.55365,Water Body
IMG00430,SP0209,,IMG00430_SP0209.jpg,Rahul Pawar,2018-07-01,19.886512,74.483579,Water Body
IMG00431,SP0300,,IMG00431_SP0300.jpg,Neha Pawar,2019-02-01,19.93654,74.511754,Wildlife
IMG00432,SP0273,OBS016105,IMG00432_SP0273.jpg,Om Shinde,2016-08-15,19.87132,74.426334,Wildlife
IMG00433,SP0331,OBS004828,IMG00433_SP0331.jpg,Rajesh Kulkarni,2019-06-29,19.856478,74.450995,Water Body
IMG00434,SP0408,OBS016180,IMG00434_SP0408.jpg,Kirti Kale,2022-02-19,19.905398,74.593529,Field Survey
IMG00435,SP0237,OBS010961,IMG00435_SP0237.jpg,Sneha More,2017-11-14,19.827435,74.593474,Wildlife
IMG00436,SP0151,OBS017524,IMG00436_SP0151.jpg,Sneha More,2020-01-28,19.880456,74.592786,Habitat
IMG00437,SP0394,OBS012430,IMG00437_SP0394.jpg,Amit Kulkarni,2020-05-27,19.833926,74.552558,Citizen Submission
IMG00438,SP0055,,IMG00438_SP0055.jpg,Pooja Bhosale,2022-06-08,19.883552,74.523205,Citizen Submission
IMG00439,SP0120,OBS003421,IMG00439_SP0120.jpg,Nikhil Deshpande,2020-06-06,19.800511,74.44899,Wildlife
IMG00440,SP0367,OBS013315,IMG00440_SP0367.jpg,Tejas Joshi,2025-08-05,19.898231,74.412675,Citizen Submission
IMG00441,SP0333,OBS015917,IMG00441_SP0333.jpg,Om Bhosale,2025-11-07,19.867551,74.500504,Water Body
IMG00442,SP0247,OBS001609,IMG00442_SP0247.jpg,Rahul Deshpande,2025-07-07,19.864168,74.573735,Water Body
IMG00443,SP0248,,IMG00443_SP0248.jpg,Neha Deshpande,2022-06-05,19.829498,74.535909,Field Survey
IMG00444,SP0088,OBS014239,IMG00444_SP0088.jpg,Pooja Bhosale,2025-03-06,19.902021,74.523933,Water Body
IMG00445,SP0359,OBS014948,IMG00445_SP0359.jpg,Vikram Joshi,2019-09-26,19.805209,74.56952,Flora
IMG00446,SP0077,OBS016436,IMG00446_SP0077.jpg,Sandeep More,2022-06-09,19.948762,74.586997,Wildlife
IMG00447,SP0131,OBS016965,IMG00447_SP0131.jpg,Pooja Shinde,2022-09-06,19.87832,74.359251,Flora
