report_id,user_id,species_id,latitude,longitude,report_date,image_filename,remarks,verification_status,admin_comments
CR00204,USR0490,SP0222,19.865378,74.45567,2023-05-05,CR00204_SP0222.jpg,Spotted during morning walk,Pending,Needs a clearer photo.
CR00205,USR0086,SP0459,19.829821,74.395804,2021-04-16,CR00205_SP0459.jpg,Reported by local farmer,Verified,Needs a clearer photo.
CR00206,USR0456,SP0292,19.892424,74.546776,2020-02-07,CR00206_SP0292.jpg,Found near farm,Verified,
CR00207,USR0282,SP0012,19.864445,74.372614,2022-08-16,CR00207_SP0012.jpg,Spotted near temple pond,Verified,Species ID corrected by reviewer.
CR00208,USR0411,SP0333,19.820067,74.545638,2018-10-04,CR00208_SP0333.jpg,Nesting site found,Verified,
CR00209,USR0322,SP0187,19.943674,74.555191,2017-10-28,CR00209_SP0187.jpg,Found near farm,Verified,Species ID corrected by reviewer.
CR00210,USR0434,SP0280,19.919843,74.439316,2019-03-02,CR00210_SP0280.jpg,Roadkill reported,Pending,Cross-checked with expert - confirmed.
CR00211,USR0265,SP0444,19.835276,74.572629,2026-02-07,CR00211_SP0444.jpg,Noticed unusual coloration,Pending,Needs a clearer photo.
CR00212,USR0459,SP0431,19.884471,74.423632,2019-01-09,CR00212_SP0431.jpg,Multiple individuals seen,Verified,"Looks accurate, approved."
CR00213,USR0487,SP0215,19.840853,74.568804,2023-06-04,CR00213_SP0215.jpg,Seen at riverbank,Rejected,
CR00214,USR0332,SP0036,19.906014,74.566973,2019-04-27,CR00214_SP0036.jpg,Reported by local farmer,Verified,Cross-checked with expert - confirmed.
CR00215,USR0433,SP0376,19.888402,74.366671,2026-02-11,CR00215_SP0376.jpg,Found near farm,Pending,Needs a clearer photo.
CR00216,USR0395,SP0280,19.817636,74.379322,2021-03-28,CR00216_SP0280.jpg,Roadkill reported,Pending,
CR00217,USR0064,SP0102,19.829154,74.43043,2021-01-24,CR00217_SP0102.jpg,Nesting site found,Verified,Species ID corrected by reviewer.
CR00218,USR0158,SP0132,19.937446,74.553447,2017-06-05,CR00218_SP0132.jpg,Reported by local farmer,Pending,
CR00219,USR0215,SP0449,19.882343,74.389467,2018-10-03,CR00219_SP0449.jpg,Seen at riverbank,Pending,"Looks accurate, approved."
CR00220,USR0074,SP0292,19.892984,74.422986,2018-11-21,CR00220_SP0292.jpg,Seen at riverbank,Verified,"Looks accurate, approved."
CR00221,USR0362,SP0248,19.914363,74.597814,2024-09-03,CR00221_SP0248.jpg,Spotted during morning walk,Pending,Cross-checked with expert - confirmed.
CR00222,USR0234,SP0402,19.909635,74.56689,2026-04-06,CR00222_SP0402.jpg,Spotted during morning walk,Rejected,Cross-checked with expert - confirmed.
CR00223,USR0243,SP0223,19.899665,74.582357,2024-08-16,CR00223_SP0223.jpg,Spotted during morning walk,Verified,Needs a clearer photo.
CR00224,USR0050,SP0293,19.849791,74.59071,2025-05-06,CR00224_SP0293.jpg,Seen at riverbank,Verified,"Looks accurate, approved."
CR00225,USR0463,SP0370,19.944076,74.413693,2026-01-05,CR00225_SP0370.jpg,Roadkill reported,Verified,
CR00226,USR0275,SP0387,19.901825,74.406599,2023-04-23,CR00226_SP0387.jpg,Seen at riverbank,Verified,"Looks accurate, approved."
CR00227,USR0430,SP0416,19.886405,74.476875,2021-09-24,CR00227_SP0416.jpg,Roadkill reported,Pending,Species ID corrected by reviewer.
CR00228,USR0142,SP0205,19.859461,74.581521,2017-11-19,CR00228_SP0205.jpg,Noticed unusual coloration,Verified,
CR00229,USR0078,SP0195,19.928436,74.397037,2021-10-24,CR00229_SP0195.jpg,Seen during college nature trail,Verified,"Looks accurate, approved."
CR00230,USR0285,SP0230,19.854103,74.441508,2017-06-06,CR00230_SP0230.jpg,Roadkill reported,Verified,
CR00231,USR0371,SP0369,19.909781,74.466386,2016-11-25,CR00231_SP0369.jpg,Seen during college nature trail,Pending,Needs a clearer photo.
CR00232,USR0298,SP0168,19.818728,74.420546,2025-05-29,CR00232_SP0168.jpg,Noticed unusual coloration,Verified,Species ID corrected by reviewer.
CR00233,USR0019,SP0159,19.828634,74.573411,2025-02-19,CR00233_SP0159.jpg,Noticed unusual coloration,Verified,Species ID corrected by reviewer.
CR00234,USR0385,SP0170,19.92969,74.542429,2021-07-23,CR00234_SP0170.jpg,Seen at riverbank,Verified,Needs a clearer photo.
CR00235,USR0192,SP0149,19.939184,74.39967,2020-02-23,CR00235_SP0149.jpg,Spotted near temple pond,Verified,Species ID corrected by reviewer.
CR00236,USR0269,SP0412,19.868409,74.471025,2019-07-03,CR00236_SP0412.jpg,Spotted near temple pond,Pending,
CR00237,USR0039,SP0092,19.912611,74.530244,2026-04-21,CR00237_SP0092.jpg,Nesting site found,Verified,Duplicate of earlier report.
CR00238,USR0245,SP0014,19.902089,74.438222,2026-01-11,CR00238_SP0014.jpg,Nesting site found,Verified,
CR00239,USR0301,SP0176,19.923964,74.500371,2022-12-12,CR00239_SP0176.jpg,Roadkill reported,Verified,
CR00240,USR0268,SP0124,19.851724,74.400035,2022-04-01,CR00240_SP0124.jpg,Nesting site found,Verified,Needs a clearer photo.
CR00241,USR0365,SP0198,19.87082,74.495465,2017-03-28,CR00241_SP0198.jpg,Found near farm,Pending,
CR00242,USR0484,SP0316,19.899492,74.46007,2026-03-28,CR00242_SP0316.jpg,Spotted during morning walk,Verified,Duplicate of earlier report.
CR00243,USR0177,SP0379,19.823396,74.460017,2024-06-25,CR00243_SP0379.jpg,Noticed unusual coloration,Verified,Duplicate of earlier report.
CR00244,USR0027,SP0113,19.841896,74.478419,2023-08-13,CR00244_SP0113.jpg,Multiple individuals seen,Pending,Cross-checked with expert - confirmed.
CR00245,USR0485,SP0063,19.947335,74.52169,2020-06-03,CR00245_SP0063.jpg,Seen during college nature trail,Verified,Cross-checked with expert - confirmed.
CR00246,USR0105,SP0231,19.800234,74.395748,2018-08-01,CR00246_SP0231.jpg,Seen at riverbank,Pending,"Looks accurate, approved."
CR00247,USR0062,SP0114,19.895892,74.509321,2017-08-10,CR00247_SP0114.jpg,Seen at riverbank,Verified,Species ID corrected by reviewer.
CR00248,USR0362,SP0002,19.893362,74.383132,2021-05-02,CR00248_SP0002.jpg,Spotted during morning walk,Rejected,
CR00249,USR0205,SP0028,19.949976,74.457636,2017-10-07,CR00249_SP0028.jpg,Multiple individuals seen,Verified,Cross-checked with expert - confirmed.
CR00250,USR0336,SP0131,19.881918,74.501354,2017-10-21,CR00250_SP0131.jpg,Reported by local farmer,Pending,"Looks accurate, approved."
CR00251,USR0331,SP0008,19.845171,74.505923,2017-06-11,CR00251_SP0008.jpg,Nesting site found,Verified,Duplicate of earlier report.
CR00252,USR0430,SP0195,19.90619,74.376407,2023-10-10,CR00252_SP0195.jpg,Noticed unusual coloration,Verified,"Looks accurate, approved."
CR00253,USR0097,SP0277,19.867144,74.410464,2025-10-10,CR00253_SP0277.jpg,Seen during college nature trail,Verified,Needs a clearer photo.
CR00254,USR0168,SP0206,19.838195,74.531834,2017-09-04,CR00254_SP0206.jpg,Seen during college nature trail,Pending,
CR00255,USR0444,SP0147,19.844663,74.486338,2025-09-21,CR00255_SP0147.jpg,Found near farm,Rejected,
CR00256,USR0397,SP0144,19.896633,74.411268,2024-03-07,CR00256_SP0144.jpg,Found near farm,Verified,
CR00257,USR0381,SP0160,19.844288,74.460351,2020-04-14,CR00257_SP0160.jpg,Seen at riverbank,Verified,Duplicate of earlier report.
CR00258,USR0089,SP0055,19.863707,74.476057,2025-04-13,CR00258_SP0055.jpg,Multiple individuals seen,Pending,Needs a clearer photo.
CR00259,USR0109,SP0169,19.926871,74.372703,2025-06-23,CR00259_SP0169.jpg,Spotted during morning walk,Verified,
CR00260,USR0490,SP0209,19.81735,74.57666,2022-12-30,CR00260_SP0209.jpg,Spotted near temple pond,Pending,Cross-checked with expert - confirmed.
CR00261,USR0154,SP0200,19.879452,74.406026,2022-07-23,CR00261_SP0200.jpg,Nesting site found,Rejected,Duplicate of earlier report.
CR00262,USR0165,SP0418,19.919259,74.456885,2016-08-08,CR00262_SP0418.jpg,Multiple individuals seen,Pending,
CR00263,USR0370,SP0009,19.819034,74.464891,2019-02-08,CR00263_SP0009.jpg,Noticed unusual coloration,Verified,
CR00264,USR0075,SP0203,19.827247,74.394717,2023-07-03,CR00264_SP0203.jpg,Noticed unusual coloration,Verified,Duplicate of earlier report.
CR00265,USR0475,SP0452,19.917093,74.595743,2019-09-02,CR00265_SP0452.jpg,Seen at riverbank,Verified,"Looks accurate, approved."
CR00266,USR0244,SP0331,19.935721,74.579411,2021-05-29,CR00266_SP0331.jpg,Seen at riverbank,Pending,Cross-checked with expert - confirmed.
CR00267,USR0297,SP0365,19.920154,74.380439,2017-11-27,CR00267_SP0365.jpg,Seen at riverbank,Verified,
CR00268,USR0316,SP0318,19.913352,74.446081,2017-02-14,CR00268_SP0318.jpg,Noticed unusual coloration,Verified,Species ID corrected by reviewer.
CR00269,USR0351,SP0042,19.898979,74.556435,2022-11-26,CR00269_SP0042.jpg,Spotted during morning walk,Verified,Cross-checked with expert - confirmed.
CR00270,USR0048,SP0386,19.9375,74.515811,2016-09-26,CR00270_SP0386.jpg,Spotted near temple pond,Rejected,Cross-checked with expert - confirmed.
CR00271,USR0090,SP0138,19.938481,74.574323,2025-05-27,CR00271_SP0138.jpg,Reported by local farmer,Verified,
CR00272,USR0185,SP0102,19.805952,74.501695,2020-01-18,CR00272_SP0102.jpg,Roadkill reported,Pending,
CR00273,USR0183,SP0030,19.806108,74.424104,2017-04-26,CR00273_SP0030.jpg,Spotted near temple pond,Verified,Duplicate of earlier report.
CR00274,USR0018,SP0389,19.892233,74.562363,2024-11-23,CR00274_SP0389.jpg,Found near farm,Pending,Species ID corrected by reviewer.
CR00275,USR0060,SP0052,19.929711,74.456202,2025-05-15,CR00275_SP0052.jpg,Seen during college nature trail,Rejected,Species ID corrected by reviewer.
CR00276,USR0423,SP0408,19.823899,74.499037,2019-04-15,CR00276_SP0408.jpg,Nesting site found,Verified,Cross-checked with expert - confirmed.
CR00277,USR0375,SP0349,19.912854,74.381341,2023-10-17,CR00277_SP0349.jpg,Spotted during morning walk,Verified,Needs a clearer photo.
CR00278,USR0286,SP0042,19.912106,74.383346,2025-01-25,CR00278_SP0042.jpg,Spotted during morning walk,Pending,Species ID corrected by reviewer.
CR00279,USR0253,SP0300,19.930031,74.406947,2019-06-16,CR00279_SP0300.jpg,Roadkill reported,Verified,Cross-checked with expert - confirmed.
CR00280,USR0195,SP0318,19.874359,74.524496,2024-08-18,CR00280_SP0318.jpg,Reported by local farmer,Pending,
CR00281,USR0402,SP0237,19.843913,74.483193,2017-06-01,CR00281_SP0237.jpg,Spotted near temple pond,Rejected,
CR00282,USR0079,SP0018,19.914191,74.435233,2020-06-04,CR00282_SP0018.jpg,Roadkill reported,Verified,Species ID corrected by reviewer.
CR00283,USR0478,SP0451,19.898686,74.417379,2022-11-04,CR00283_SP0451.jpg,Roadkill reported,Pending,
CR00284,USR0314,SP0252,19.903337,74.414591,2019-02-27,CR00284_SP0252.jpg,Multiple individuals seen,Verified,Needs a clearer photo.
CR00285,USR0036,SP0179,19.916945,74.387908,2022-09-10,CR00285_SP0179.jpg,Roadkill reported,Verified,Species ID corrected by reviewer.
CR00286,USR0143,SP0276,19.889815,74.40029,2022-03-07,CR00286_SP0276.jpg,Spotted near temple pond,Verified,
CR00287,USR0358,SP0337,19.903209,74.395543,2022-07-31,CR00287_SP0337.jpg,Multiple individuals seen,Pending,Needs a clearer photo.
CR00288,USR0324,SP0404,19.81409,74.509355,2023-07-01,CR00288_SP0404.jpg,Nesting site found,Rejected,Needs a clearer photo.
CR00289,USR0492,SP0003,19.810015,74.413689,2026-04-07,CR00289_SP0003.jpg,Spotted near temple pond,Verified,"Looks accurate, approved."
CR00290,USR0031,SP0285,19.915252,74.468896,2018-01-18,CR00290_SP0285.jpg,Roadkill reported,Pending,"Looks accurate, approved."
CR00291,USR0236,SP0042,19.869618,74.456771,2025-09-01,CR00291_SP0042.jpg,Nesting site found,Pending,
CR00292,USR0277,SP0109,19.896757,74.573422,2016-11-27,CR00292_SP0109.jpg,Noticed unusual coloration,Pending,
CR00293,USR0041,SP0088,19.812788,74.381159,2023-10-07,CR00293_SP0088.jpg,Roadkill reported,Pending,Duplicate of earlier report.
CR00294,USR0395,SP0448,19.829163,74.464754,2023-05-10,CR00294_SP0448.jpg,Found near farm,Verified,Species ID corrected by reviewer.
CR00295,USR0115,SP0348,19.939412,74.472024,2024-03-27,CR00295_SP0348.jpg,Found near farm,Pending,
CR00296,USR0179,SP0015,19.944388,74.575894,2024-08-12,CR00296_SP0015.jpg,Spotted near temple pond,Rejected,Species ID corrected by reviewer.
CR00297,USR0300,SP0318,19.826171,74.532118,2018-05-24,CR00297_SP0318.jpg,Multiple individuals seen,Rejected,
CR00298,USR0104,SP0359,19.944848,74.596275,2025-12-06,CR00298_SP0359.jpg,Noticed unusual coloration,Pending,
CR00299,USR0489,SP0060,19.872373,74.546858,2023-03-29,CR00299_SP0060.jpg,Seen during college nature trail,Verified,Duplicate of earlier report.
CR00300,USR0276,SP0288,19.868508,74.366058,2019-07-24,CR00300_SP0288.jpg,Roadkill reported,Pending,Needs a clearer photo.
CR00301,USR0349,SP0414,19.833725,74.570806,2026-02-17,CR00301_SP0414.jpg,Reported by local farmer,Pending,Species ID corrected by reviewer.
CR00302,USR0444,SP0445,19.846902,74.582523,2022-08-11,CR00302_SP0445.jpg,Reported by local farmer,Verified,
CR00303,USR0423,SP0081,19.81922,74.596157,2020-12-17,CR00303_SP0081.jpg,Nesting site found,Pending,Cross-checked with expert - confirmed.
CR00304,USR0049,SP0095,19.933674,74.366842,2017-01-12,CR00304_SP0095.jpg,Nesting site found,Verified,
CR00305,USR0120,SP0409,19.904107,74.350431,2020-10-29,CR00305_SP0409.jpg,Reported by local farmer,Verified,Needs a clearer photo.
CR00306,USR0065,SP0273,19.930369,74.553236,2024-01-21,CR00306_SP0273.jpg,Nesting site found,Verified,"Looks accurate, approved."
CR00307,USR0330,SP0033,19.944052,74.487102,2024-09-18,CR00307_SP0033.jpg,Noticed unusual coloration,Verified,Species ID corrected by reviewer.
CR00308,USR0254,SP0286,19.829922,74.37088,2021-04-21,CR00308_SP0286.jpg,Reported by local farmer,Rejected,"Looks accurate, approved."
CR00309,USR0305,SP0263,19.81651,74.460726,2022-09-18,CR00309_SP0263.jpg,Spotted near temple pond,Verified,Duplicate of earlier report.
CR00310,USR0466,SP0165,19.80021,74.464274,2021-04-01,CR00310_SP0165.jpg,Seen during college nature trail,Pending,Species ID corrected by reviewer.
CR00311,USR0204,SP0173,19.93475,74.497788,2021-08-08,CR00311_SP0173.jpg,Reported by local farmer,Rejected,
CR00312,USR0066,SP0323,19.896823,74.353938,2023-01-19,CR00312_SP0323.jpg,Noticed unusual coloration,Verified,
CR00313,USR0420,SP0019,19.804577,74.430684,2025-11-10,CR00313_SP0019.jpg,Seen during college nature trail,Verified,
CR00314,USR0097,SP0408,19.933663,74.592505,2023-09-21,CR00314_SP0408.jpg,Spotted near temple pond,Pending,Duplicate of earlier report.
CR00315,USR0162,SP0199,19.812104,74.550304,2026-01-05,CR00315_SP0199.jpg,Reported by local farmer,Pending,Needs a clearer photo.
CR00316,USR0121,SP0117,19.927857,74.581372,2021-08-11,CR00316_SP0117.jpg,Multiple individuals seen,Verified,Cross-checked with expert - confirmed.
CR00317,USR0131,SP0425,19.895451,74.510905,2020-05-18,CR00317_SP0425.jpg,Spotted during morning walk,Rejected,
CR00318,USR0304,SP0426,19.828869,74.513314,2025-10-04,CR00318_SP0426.jpg,Found near farm,Verified,Needs a clearer photo.
CR00319,USR0165,SP0084,19.919475,74.48586,2022-12-14,CR00319_SP0084.jpg,Nesting site found,Verified,
CR00320,USR0091,SP0124,19.896669,74.505084,2025-06-03,CR00320_SP0124.jpg,Found near farm,Verified,
CR00321,USR0231,SP0176,19.86107,74.469547,2023-09-27,CR00321_SP0176.jpg,Multiple individuals seen,Verified,Duplicate of earlier report.
CR00322,USR0019,SP0357,19.816825,74.588365,2024-09-18,CR00322_SP0357.jpg,Nesting site found,Verified,Species ID corrected by reviewer.
CR00323,USR0443,SP0348,19.870458,74.468727,2022-05-20,CR00323_SP0348.jpg,Roadkill reported,Pending,"Looks accurate, approved."
CR00324,USR0144,SP0424,19.867287,74.487056,2025-10-21,CR00324_SP0424.jpg,Seen during college nature trail,Rejected,
CR00325,USR0034,SP0341,19.829661,74.374556,2022-10-18,CR00325_SP0341.jpg,Seen during college nature trail,Pending,
CR00326,USR0020,SP0031,19.816761,74.448321,2021-07-16,CR00326_SP0031.jpg,Seen at riverbank,Pending,Cross-checked with expert - confirmed.
CR00327,USR0305,SP0432,19.854869,74.528514,2017-06-18,CR00327_SP0432.jpg,Spotted during morning walk,Verified,"Looks accurate, approved."
CR00328,USR0113,SP0231,19.920534,74.359155,2022-10-03,CR00328_SP0231.jpg,Multiple individuals seen,Verified,Needs a clearer photo.
CR00329,USR0024,SP0421,19.814499,74.48073,2025-05-03,CR00329_SP0421.jpg,Spotted near temple pond,Verified,Cross-checked with expert - confirmed.
CR00330,USR0214,SP0039,19.832203,74.490273,2022-10-08,CR00330_SP0039.jpg,Noticed unusual coloration,Rejected,Needs a clearer photo.
CR00331,USR0354,SP0402,19.894435,74.517316,2025-12-22,CR00331_SP0402.jpg,Spotted during morning walk,Pending,Duplicate of earlier report.
CR00332,USR0331,SP0431,19.907181,74.50715,2017-05-30,CR00332_SP0431.jpg,Spotted near temple pond,Pending,Cross-checked with expert - confirmed.
CR00333,USR0309,SP0415,19.893481,74.574782,2018-04-19,CR00333_SP0415.jpg,Noticed unusual coloration,Verified,Cross-checked with expert - confirmed.
CR00334,USR0159,SP0055,19.8487,74.537197,2021-10-04,CR00334_SP0055.jpg,Spotted near temple pond,Verified,"Looks accurate, approved."
CR00335,USR0424,SP0173,19.91036,74.519976,2023-06-08,CR00335_SP0173.jpg,Seen during college nature trail,Verified,Species ID corrected by reviewer.
CR00336,USR0449,SP0089,19.87556,74.507519,2017-04-14,CR00336_SP0089.jpg,Seen at riverbank,Verified,"Looks accurate, approved."
CR00337,USR0095,SP0372,19.933852,74.417356,2025-12-05,CR00337_SP0372.jpg,Spotted near temple pond,Pending,Species ID corrected by reviewer.
CR00338,USR0498,SP0323,19.875403,74.400023,2020-01-05,CR00338_SP0323.jpg,Seen at riverbank,Verified,Species ID corrected by reviewer.
CR00339,USR0049,SP0189,19.811285,74.362583,2021-08-15,CR00339_SP0189.jpg,Nesting site found,Verified,"Looks accurate, approved."
CR00340,USR0452,SP0454,19.875527,74.534395,2019-08-15,CR00340_SP0454.jpg,Reported by local farmer,Verified,"Looks accurate, approved."
CR00341,USR0131,SP0388,19.90194,74.549085,2019-01-13,CR00341_SP0388.jpg,Roadkill reported,Verified,Duplicate of earlier report.
CR00342,USR0205,SP0180,19.912466,74.554999,2024-01-21,CR00342_SP0180.jpg,Spotted near temple pond,Verified,Duplicate of earlier report.
CR00343,USR0428,SP0256,19.922629,74.46656,2017-08-16,CR00343_SP0256.jpg,Roadkill reported,Pending,Duplicate of earlier report.
CR00344,USR0022,SP0327,19.918476,74.358275,2016-11-01,CR00344_SP0327.jpg,Seen during college nature trail,Pending,Species ID corrected by reviewer.
CR00345,USR0047,SP0086,19.807044,74.545754,2018-07-23,CR00345_SP0086.jpg,Multiple individuals seen,Rejected,Duplicate of earlier report.
CR00346,USR0076,SP0407,19.895942,74.592997,2018-11-06,CR00346_SP0407.jpg,Noticed unusual coloration,Verified,Needs a clearer photo.
CR00347,USR0393,SP0268,19.884104,74.434357,2018-12-16,CR00347_SP0268.jpg,Seen at riverbank,Pending,Needs a clearer photo.
CR00348,USR0161,SP0278,19.901167,74.52862,2024-02-23,CR00348_SP0278.jpg,Noticed unusual coloration,Verified,Needs a clearer photo.
CR00349,USR0338,SP0218,19.914573,74.416509,2024-09-24,CR00349_SP0218.jpg,Reported by local farmer,Rejected,"Looks accurate, approved."
CR00350,USR0476,SP0239,19.912244,74.57323,2023-06-16,CR00350_SP0239.jpg,Found near farm,Verified,
CR00351,USR0356,SP0414,19.864343,74.511601,2019-01-29,CR00351_SP0414.jpg,Noticed unusual coloration,Pending,
CR00352,USR0460,SP0456,19.854645,74.508434,2020-03-15,CR00352_SP0456.jpg,Spotted during morning walk,Verified,Species ID corrected by reviewer.
CR00353,USR0349,SP0439,19.863717,74.594563,2026-07-14,CR00353_SP0439.jpg,Multiple individuals seen,Pending,
CR00354,USR0418,SP0328,19.895503,74.505195,2025-04-16,CR00354_SP0328.jpg,Multiple individuals seen,Verified,
CR00355,USR0241,SP0165,19.940891,74.465544,2026-01-04,CR00355_SP0165.jpg,Found near farm,Rejected,Species ID corrected by reviewer.
CR00356,USR0326,SP0047,19.8427,74.535432,2025-10-28,CR00356_SP0047.jpg,Reported by local farmer,Verified,Duplicate of earlier report.
